lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2022666111,Laws,What is the federal cabinet required to establish within 60 days after the end of a state of emergency?,"[10676, 15353, 10571, 9261, 5354, 19109, 18538, 20354, 18907, 14008]",[11969],Not Found,0.0
0.5,2023555900,Laws,Under which act could the costs for repatriation of remains potentially be covered if the family cannot afford them?,"[13446, 13420, 13432, 13452, 13491, 13406, 13430, 13422, 13497, 13467]",[13447],Not Found,0.0
0.5,2023555907,Laws,Are Home Office staff required to consider the maturity and actual age of an unaccompanied minor when assessing their asylum claim?,"[15156, 15183, 15179, 15135, 15173, 15200, 15174, 15196, 15199, 14482]","[15088, 15087]",Not Found,0.0
0.5,2020714995,Laws,Is there a database in South Africa for tracing individuals suspected to have been in contact with COVID-19 patients?,"[4531, 5272, 4535, 4260, 4772, 5277, 4086, 4873, 5090, 4802]",[5228],Not Found,0.0
0.5,2020714995,Laws,Is the IBGE allowed to share data with public or private companies for generating official statistics?,"[4154, 6147, 6404, 5108, 4945, 5058, 4228, 4463, 6395, 4862]","[4154, 4147]",1,0.5
0.5,2020714995,Laws,"Under the PRC General Rules of Civil Law, what must organizations and individuals do before obtaining personal data of others?","[4335, 4331, 4336, 5007, 4318, 5014, 4945, 15457, 9760, 9759]","[4328, 4335]",1,0.5
0.5,2023555906,Laws,Can a person apply for asylum in Brazil from outside the country?,"[13952, 13951, 14104, 13688, 13941, 19218, 6387, 13950, 7379, 7372]",[13947],Not Found,0.0
0.5,2023555906,Laws,How many countries are covered in the report?,"[24599, 18490, 15817, 19244, 20328, 14812, 20329, 5995, 8146, 16525]",[13941],Not Found,0.0
0.5,2021687417,Laws,Does the Climate Act in Iceland stipulate that the government can issue further legally binding targets?,"[16507, 16505, 16503, 16502, 10186, 15115, 16504, 12328, 4781, 10187]","[10185, 10186]",5,0.5
0.5,2023555924,Laws,Which countries' situations are primarily discussed in this document?,"[19182, 2028, 7464, 14723, 11895, 16779, 14102, 13822, 17290, 13470]",[18274],Not Found,0.0
0.5,2023555915,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 22240, 25979, 3408, 23647]",[15912],Not Found,0.0
0.5,2021687416,Laws,Does the German Code of Civil Procedure allow certain professional individuals to refuse to testify in civil trials?,"[10396, 2239, 12498, 9773, 20990, 9912, 9908, 16477, 4335, 10105]",[9904],Not Found,0.0
0.5,2023555914,Laws,What must a person in public life in Guyana do if their shareholdings are likely to create a conflict of interest?,"[15908, 17922, 16858, 17524, 17209, 16605, 17960, 13688, 17468, 17717]","[15907, 15908]",1,0.5
0.5,2023555914,Laws,When was the report released?,"[15332, 14883, 10958, 12005, 11425, 1201, 11989, 15326, 1182, 1750]",[15898],Not Found,0.0
0.5,2019713412,Laws,How many regions are mentioned on the document's cover?,"[24894, 24906, 24833, 24828, 24843, 24838, 25003, 17764, 4946, 17672]",[2220],Not Found,0.0
0.5,2023555925,Laws,How many days does a Scientific Ethics Committee in Chile have to issue a ruling on a medical research request?,"[18716, 18871, 18714, 18513, 18688, 18861, 18761, 18715, 18855, 18512]","[18716, 18710]",1,0.5
0.5,2019668506,Laws,What is the major message conveyed in page 1 (page 3 of the document?),"[24628, 228, 24426, 22084, 298, 24596, 318, 12999, 25355, 25652]","[1184, 1185, 1186, 1183]",Not Found,0.0
0.5,2022666113,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 22240, 25979, 3408, 23647]",[12311],Not Found,0.0
0.5,2022666112,Laws,What led to the inception of the new Norwegian Pharmacy Act in 2001?,"[12297, 13678, 10033, 2401, 1215, 10029, 15556, 5499, 21973, 2009]","[12297, 12289]",1,0.5
0.5,2022666112,Laws,At which page does the appendix of this document start?,"[12014, 5296, 12269, 6228, 2040, 23482, 8632, 15384, 1553, 18448]",[12267],Not Found,0.0
0.5,2019713402,Laws,What are the two criteria for a partner to earn 20 bonus points for their skilled employment in the context of New Zealand's immigration point system?,"[2127, 2115, 2089, 1757, 1755, 2078, 2073, 1861, 2040, 2142]","[2115, 2116]",2,0.5
0.5,2019713402,Laws,Which countries' immigration information does the report primarily provide?,"[18284, 2137, 19213, 18034, 19212, 14678, 19211, 11518, 13973, 18302]",[1748],Not Found,0.0
0.5,2023555935,Laws,What was the main objective of the Kolarctic CBC programme that funded the Raja-Jooseppi LPOE project?,"[19425, 19426, 19423, 19424, 19410, 19422, 19418, 19387, 19408, 19536]","[19426, 19412]",2,0.5
0.5,2023555935,Laws,What is a consideration for modernization of LPOEs mentioned for Canada?,"[19534, 19535, 19536, 19527, 19398, 19528, 19221, 19298, 19531, 19532]",[19307],Not Found,0.0
0.5,2023555935,Laws,How many regions are listed on the document's cover?,"[18013, 15971, 20331, 20328, 16502, 18921, 15209, 20329, 14091, 9761]",[19198],Not Found,0.0
0.5,2023555935,Laws,From which page does the report start listing the comparative summary table?,"[5984, 18511, 13973, 13404, 1755, 13653, 12013, 15230, 13654, 4078]",[19241],Not Found,0.0
0.5,2021699566,Laws,Do general supervisory committees in Switzerland have different investigative powers compared to PUKs?,"[10699, 10727, 10695, 10256, 10530, 10527, 10536, 10379, 10611, 10539]",[10725],Not Found,0.0
0.5,2021699566,Laws,From which page does the report detail the information about Japan?,"[19213, 16037, 2137, 11519, 10524, 20355, 8628, 11844, 18034, 1185]",[10528],Not Found,0.0
0.5,2023555932,Laws,Is it mandatory for individuals to register their activities if they are arranging or carrying out political influence activities in the UK under the direction of a foreign power?,"[19045, 19026, 19057, 19024, 19046, 19020, 19054, 19023, 19048, 18115]","[19036, 19045]",1,0.5
0.5,2023555932,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 23647, 25983, 25979, 22240]",[19007],Not Found,0.0
0.5,2023555932,Laws,How many sections does the report have (excluding subsections)?,"[10592, 9783, 2342, 2836, 6288, 25134, 25857, 2346, 3720, 13696]","[19011, 19012, 19013, 19014, 19015, 19016, 19017]",Not Found,0.0
0.5,2021700463,Laws,What percentage of the Swedish population aged 17 to 84 smoked e-cigarettes daily in 2017?,"[11219, 11263, 11220, 11266, 11039, 11212, 11261, 11221, 11264, 11208]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,How does the usage of e-cigarettes among men compare to women in Sweden based on the data provided?,"[11219, 11220, 11221, 4850, 11266, 11208, 15990, 11620, 11264, 11263]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,On which page does the report present a timeline of selected regulatory developments?,"[18511, 18034, 4964, 5984, 7602, 11737, 1243, 10788, 4078, 19111]",[10769],Not Found,0.0
0.5,2020714999,Laws,How many internet pages or websites were deleted or removed by Roskomnadzor under the Law on Fake News by mid-April 2020?,"[6247, 6238, 6244, 6243, 6245, 5655, 18264, 17763, 6456, 11336]","[6243, 6237]",4,0.5
0.5,2020714999,Laws,How many regions are listed on the document's cover?,"[18013, 15971, 20331, 20328, 16502, 18921, 14091, 15209, 3870, 20329]",[5976],Not Found,0.0
0.5,2020714999,Laws,When was the report released?,"[15332, 14883, 15326, 1182, 10180, 6325, 9735, 8077, 1750, 2223]",[5977],Not Found,0.0
0.5,2020714997,Laws,What is the title of the document?,"[25982, 23625, 3898, 3283, 25979, 15733, 22240, 23647, 25983, 3758]",[5278],Not Found,0.0
0.5,2021666100,Laws,Is the government of Jersey applying GST to cryptocurrency block rewards?,"[7258, 7233, 7229, 7986, 7231, 7230, 7994, 7239, 7238, 7252]",[7692],Not Found,0.0
0.5,2021666100,Laws,When was the document released?,"[8846, 1437, 1429, 23347, 8166, 15562, 11818, 12203, 15398, 15326]",[7230],Not Found,0.0
0.5,2023555933,Laws,Is there a fine for network operators in China who fail to authenticate users' identities?,"[19151, 19134, 4634, 5074, 5113, 4711, 5027, 4299, 22168, 5077]","[19145, 19151]",1,0.5
0.5,2023555933,Laws,How many subsections does Section III have?,"[2836, 25857, 1380, 9783, 10592, 3720, 13696, 2342, 12255, 6288]","[19101, 19102, 19095]",Not Found,0.0
0.5,2023555933,Laws,What is the main content of Section III.A?,"[19113, 10298, 10300, 12723, 13755, 16403, 3192, 19285, 9087, 25237]","[19144, 19145]",Not Found,0.0
0.5,2023555934,Laws,What must a claimant serve if they intend to allege malice in a defamation case where the defendant relies on the defense of Qualified Privilege?,"[19186, 2418, 12843, 12109, 6753, 2424, 12819, 12659, 18982, 9109]","[19185, 19186]",1,0.5
0.5,2023555934,Laws,How many regions are listed on the cover?,"[15971, 18013, 20331, 20328, 16502, 3870, 20329, 14091, 18921, 15209]",[19175],Not Found,0.0
0.5,2023555934,Laws,What is the title of the document?,"[25982, 23625, 3898, 3283, 25979, 15733, 23647, 25983, 3758, 22240]",[19174],Not Found,0.0
0.5,2023555905,Laws,Is it possible for foreign nationals to own land in the United Arab Emirates?,"[13935, 13934, 13931, 13936, 13659, 13933, 13932, 18459, 5247, 5910]","[13934, 13927]",2,0.5
0.5,2023555920,Laws,Has the United Kingdom introduced a bill concerning the regulation of AI and workers' rights?,"[15056, 16514, 15114, 15116, 15235, 15112, 15113, 15236, 15115, 16487]","[16513, 16514]",2,0.5
0.5,2023555911,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 3758, 25979, 15733, 22240, 23647, 23628]",[15802],Not Found,0.0
0.5,2021687414,Laws,Is the Belt and Road Initiative expected to have a negative impact on Pakistan's local fauna and flora?,"[8075, 8077, 8076, 8074, 9033, 9199, 8701, 8706, 8923, 9204]","[8811, 8814]",Not Found,0.0
0.5,2021687414,Laws,From which page does the document start to state the situations of Asia?,"[8802, 23565, 23484, 2719, 3301, 10132, 318, 228, 12571, 15577]",[8451],Not Found,0.0
0.5,2023555917,Laws,What type of majority is needed in Austria's National Council to adopt laws with constitutional status?,"[15976, 15985, 15986, 15977, 15989, 15984, 15975, 15981, 15982, 15978]","[15989, 15990]",5,0.5
0.5,2023555917,Laws,Does the Constitution of the Philippines require a two-thirds majority to declare war?,"[15989, 15976, 15981, 15990, 15985, 15978, 15977, 15983, 15980, 13607]","[15987, 15988]",Not Found,0.0
0.5,2023555917,Laws,On which page does the document list the information about France?,"[18010, 20190, 16473, 7175, 1196, 12067, 1187, 23858, 18491, 7125]","[15980, 15981]",Not Found,0.0
0.5,2023555917,Laws,What is the title of the document?,"[25982, 23625, 3898, 25979, 15733, 3283, 3758, 22240, 23647, 23626]",[15965],Not Found,0.0
0.5,2023555919,Laws,Is normal operation of a commercial drone prohibited in Brazil if the license has expired for more than 30 days?,"[16372, 16202, 16009, 16021, 16010, 16083, 16017, 16012, 16275, 16445]","[16185, 16196]",Not Found,0.0
0.5,2023555919,Laws,When was the report released?,"[15332, 14883, 11989, 10958, 15326, 11425, 12005, 1201, 1182, 1750]",[15996],Not Found,0.0
0.5,2023555919,Laws,From which page does the report detail the situations of India?,"[10524, 11519, 19213, 20355, 2137, 1185, 8628, 1755, 23874, 13536]",[16326],Not Found,0.0
0.5,2021687415,Laws,How many countries or institutions are listed on the cover?,"[8147, 16474, 7234, 19206, 16473, 21249, 18922, 9761, 16516, 9759]",[9238],Not Found,0.0
0.5,2021687415,Laws,From which page does the document present the information about Spain?,"[339, 318, 22384, 228, 3758, 24628, 298, 13022, 20820, 2959]",[9321],Not Found,0.0
0.5,2019670779,Laws,How many countries or institutions are listed on the cover of the report?,"[8147, 16473, 18922, 16474, 7234, 19206, 21249, 9759, 9761, 5998]",[1198],Not Found,0.0
0.5,2019670779,Laws,How many pages does the document have?,"[2961, 3758, 12987, 2763, 3767, 2969, 3610, 3427, 3627, 23219]",[1746],Not Found,0.0
0.5,2022666109,Laws,Has a bill been introduced in the US Senate to revise ethylene oxide emissions standards under the Clean Air Act?,"[11765, 11738, 11749, 11746, 11755, 11750, 11758, 11752, 11754, 10189]","[11765, 11759]",1,0.5
0.5,2022666109,Laws,On what date did President Biden sign the National Security Memorandum to address IUU fishing and related harmful fishing practices?,"[11795, 11794, 11797, 5708, 11798, 11793, 11799, 11796, 5710, 17302]","[11795, 11788]",1,0.5
0.5,2022666109,Laws,Is there a research collaboration between the UK and the US on air quality?,"[11797, 11796, 11798, 11726, 11735, 9741, 2375, 158, 157, 6273]","[11792, 11797]",1,0.5
0.5,2022666109,Laws,Did President Donald J. Trump withdraw the US from the Paris Agreement?,"[11792, 486, 430, 83, 90, 20, 471, 530, 497, 63]","[11792, 11786]",1,0.5
0.5,2022666100,Laws,How many pages does the document have?,"[2961, 3758, 12987, 2763, 3767, 2969, 3610, 3627, 3427, 23219]",[11420],Not Found,0.0
0.5,2022666107,Laws,How many countries are listed on the cover of the report?,"[8147, 20331, 13961, 15908, 16525, 19206, 4075, 13957, 13959, 15977]",[11422],Not Found,0.0
0.5,2022666107,Laws,When was the report released?,"[15332, 14883, 15326, 11989, 10958, 11425, 12005, 1201, 1182, 1750]",[11423],Not Found,0.0
