lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2020.acl-main.45,Academic paper,By how much does the accuracy of BERT+CE on SST-2 exceed that of BERT+DL?,"[22779, 22789, 3077, 3878, 22748, 3995, 22786, 2839, 2582, 2814]",[3077],3,1.0
0.5,2020.acl-main.45,Academic paper,What is the ratio of negative to positive examples for the Quoref task?,"[3168, 3098, 3055, 3084, 3172, 3081, 3058, 3061, 3176, 2981]",[3084],4,1.0
0.5,2020.acl-main.423,Academic paper,Does SenseBERT employ a whole-word-masking strategy for out-of-vocabulary words?,"[2885, 2887, 2886, 2836, 2822, 2879, 2841, 2834, 2840, 2826]","[2872, 2885]",1,0.5
0.5,2020.acl-main.423,Academic paper,How much improvement in performance is observed when using SenseBERT with a 60K-token vocabulary over the baseline of 30K no OOV?,"[2890, 2879, 2904, 2891, 2799, 2981, 2902, 2558, 2552, 23665]",[2890],1,1.0
0.5,2020.acl-main.423,Academic paper,How much does SenseBERT_BASE improve upon BERT_BASE in the SemEval-SS Frozen task?,"[2828, 2890, 2907, 2917, 2914, 2920, 2918, 2909, 4022, 2814]",[2907],3,1.0
0.5,2020.acl-main.423,Academic paper,"According to Figure 3(b), how does SenseBERT abstract the role of ""bass"" in the sentence ""Dan cooked a bass on the grill""?","[2898, 2828, 2897, 2896, 2884, 2814, 2890, 2840, 2839, 2835]",[2883],Not Found,0.0
0.5,2020.acl-main.423,Academic paper,What is the primary difference between the BERT and SenseBERT architectures as shown in Figure 1?,"[2839, 2896, 2907, 2914, 2890, 2917, 2911, 2852, 2900, 2891]",[2839],1,1.0
0.5,2020.acl-main.423,Academic paper,"In Figure 2(a), what is the pattern observed among the supersenses?","[24008, 378, 23991, 24013, 24871, 23990, 25051, 23909, 25046, 24000]",[2871],Not Found,0.0
0.5,2020.starsem-1.17,Academic paper,Which slot type shows the least performance improvement when comparing DS-DST to DS-Span?,"[4000, 4001, 3997, 3982, 3996, 3904, 3912, 3917, 3919, 3933]",[3996],5,1.0
0.5,2020.starsem-1.17,Academic paper,Which model has the highest joint accuracy on the MultiWOZ 2.1 dataset according to Table 2?,"[4003, 3989, 3992, 3975, 4006, 3954, 4010, 3967, 3965, 3968]",[3975],4,1.0
0.5,2020.starsem-1.17,Academic paper,How does the proposed DS-DST model determine the matching between candidate values and the dialogue context?,"[3933, 3924, 3990, 3973, 3982, 3912, 3925, 3921, 3922, 3975]",[3933],1,1.0
0.5,2020.starsem-1.17,Academic paper,What is the accuracy of DS-DST for the hotel-type slot?,"[4000, 3923, 3933, 3912, 4001, 3996, 3982, 3924, 4024, 4003]",[4001],5,1.0
0.5,2020.acl-main.207,Academic paper,What evaluation metrics are used for the citation prediction tasks?,"[26051, 26052, 26053, 26028, 23414, 26054, 26055, 26050, 3561, 23184]",[2551],Not Found,0.0
0.5,2020.acl-main.207,Academic paper,Which training signal resulted in the highest score for the CITE category?,"[2588, 2551, 2540, 2518, 2914, 2870, 2832, 2858, 25814, 5806]",[2576],Not Found,0.0
0.5,2020.acl-main.207,Academic paper,"Which SciBERT fine-tuned model performs the best on average across all categories, and what is its average score?","[22719, 22711, 23800, 23562, 2588, 23786, 2890, 2576, 23798, 3717]",[2588],5,1.0
0.5,2020.acl-main.207,Academic paper,What F1 score did the SPECTER model achieve for the MeSH classification task?,"[2580, 2524, 2576, 2584, 2571, 2508, 2588, 2518, 2598, 2513]",[2576],3,1.0
0.5,2020.acl-main.207,Academic paper,"In Figure 2, which embedding technique appears to produce more tightly clustered groups representing different topics?","[2966, 2586, 2584, 2831, 23519, 22114, 396, 2871, 388, 2893]",[2584],3,1.0
0.5,2020.acl-main.653,Academic paper,Does XLM outperform M-BERT in Vietnamese and Chinese for the XLT task?,"[3470, 3495, 3373, 3366, 3367, 3361, 3359, 3464, 3354, 3298]",[3359],7,1.0
0.5,2020.acl-main.653,Academic paper,Calculate the average F1 score across all context languages when the question language is German (de).,"[3464, 3370, 3360, 3336, 3471, 3561, 3441, 3342, 3476, 3367]",[3370],2,1.0
0.5,2020.acl-main.653,Academic paper,Calculate the average number of instances per article for the Arabic language using the numbers provided in Table 4.,"[3336, 3366, 3334, 3441, 3370, 3339, 3467, 3361, 3297, 3342]","[3336, 3324]",1,0.5
0.5,2020.acl-main.653,Academic paper,"Based on the trends observed in Figure 3, which language seems to handle ""Where"" questions almost as well as the overall performance?","[3465, 3463, 3464, 3363, 3163, 3360, 3467, 23494, 3468, 3476]",[3360],6,1.0
0.5,2020.acl-main.653,Academic paper,Which model has the highest F1 score for Spanish (es)?,"[3471, 3370, 3367, 3334, 3476, 3336, 3441, 23145, 3333, 3368]",[3367],3,1.0
0.5,2020.acl-main.653,Academic paper,What is the F1 score for XLM when both the context language and question language are English?,"[3366, 3297, 3441, 3329, 3463, 3309, 3464, 3379, 3817, 13169]",[3367],Not Found,0.0
0.5,2020.acl-main.653,Academic paper,How many more parallel sentences are there in English/German than in English/Spanish according to Table 1?,"[3320, 3652, 3294, 3476, 3527, 3288, 23252, 3342, 3370, 3367]","[3305, 3317]",Not Found,0.0
0.5,2020.acl-main.653,Academic paper,What is the first step in the MLQA annotation pipeline?,"[3309, 3299, 3314, 3310, 3467, 3377, 3294, 3331, 3335, 3334]",[3309],1,1.0
0.5,2020.acl-main.653,Academic paper,How many figures are there in the paper (excluding Appendix)?,"[2039, 2040, 23338, 22273, 2623, 2624, 12267, 12002, 2614, 23050]","[3360, 3368, 3309, 3342]",Not Found,0.0
0.5,2020.acl-main.48,Academic paper,What is the purpose of the dual co-attention mechanisms in the GCAN model?,"[3230, 3242, 3240, 3238, 3235, 3236, 3233, 3237, 3239, 3241]","[3208, 3196]",Not Found,0.0
0.5,2020.acl-main.48,Academic paper,Which GCAN sub-model component removal resulted in the lowest accuracy for Twitter15?,"[3267, 3265, 3058, 3059, 3264, 22864, 22867, 3036, 3035, 22991]","[3241, 3225]",Not Found,0.0
0.5,2020.acl-main.48,Academic paper,Compute the average Recall improvement of GCAN across both Twitter15 and Twitter16 datasets.,"[3257, 3259, 3261, 3265, 3262, 3241, 3252, 3282, 3266, 3035]",[3257],1,1.0
0.5,2020.acl-main.48,Academic paper,How many source tweets were identified in the Twitter16 dataset?,"[3241, 3252, 3200, 3270, 3135, 3271, 3898, 3242, 3272, 3187]","[3241, 3225]",1,0.5
0.5,2020.acl-main.48,Academic paper,What is the difference in the number of users between the Twitter15 and Twitter16 datasets?,"[3241, 3265, 3261, 3257, 3262, 3259, 3252, 3266, 3282, 25767]","[3241, 3225]",1,0.5
0.5,2020.acl-main.48,Academic paper,"Which dataset has a higher ratio of true to fake tweets, Twitter15 or Twitter16?","[3241, 3252, 3265, 3266, 3272, 3271, 3257, 3259, 3282, 3262]","[3241, 3225]",1,0.5
0.5,2020.acl-main.48,Academic paper,What is the highest accuracy achieved by GCAN with just 10 retweeters according to Figure 2?,"[3262, 3261, 3996, 3265, 3975, 13218, 22886, 22873, 22059, 4000]",[3261],2,1.0
0.5,2020.acl-main.48,Academic paper,What is the first sentence on page 4?,"[22543, 25918, 22540, 25480, 22450, 4794, 24693, 22542, 3852, 25302]",[3209],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,What loss function is optimized in the Translation Ranking model architecture?,"[3511, 3493, 3538, 3514, 3513, 3516, 3515, 3517, 3521, 3518]",[3511],1,1.0
0.5,2020.emnlp-main.213,Academic paper,Which metric showed the highest correlation with human judgments for the en-cs language pair according to Table 1?,"[3568, 3655, 3566, 3554, 3576, 23006, 3555, 3575, 22946, 3561]",[3547],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,"For the en-ru language pair, which COMET model performed better, the COMET-HETER Estimator or the MQM Estimator, and by how much did it outperform the other?","[3552, 3554, 3648, 3562, 3557, 3544, 3566, 3542, 3561, 3538]",[3547],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,Which metric has the highest Kendall's Tau (τ) correlation for the lt-en language pair?,"[3656, 3655, 3653, 3566, 3559, 3547, 3561, 22124, 22062, 22119]","[3561, 3547]",6,1.0
0.5,2020.emnlp-main.213,Academic paper,What are the inputs to the Translation Ranking model depicted in Figure 2?,"[3538, 3511, 3515, 3521, 3518, 3517, 3514, 3523, 3516, 3513]","[3496, 3510]",Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,How does the Translation Ranking model process its inputs according to Figure 2?,"[3514, 3516, 3513, 3515, 3520, 3519, 3521, 3522, 3518, 3517]","[3496, 3510]",Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,"What is the purpose of the triplet margin loss in the Translation Ranking model, as shown in Figure 2?","[3538, 3511, 3493, 3514, 3515, 3518, 3517, 3521, 3523, 3516]","[3496, 3510]",Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,On which page does the paper discuss about the related works?,"[23350, 2595, 2990, 23010, 2594, 23351, 2518, 7829, 2596, 7815]","[3572, 3573]",Not Found,0.0
0.5,2020.findings-emnlp.139,Academic paper,How does CodeBERT differ in its approach for the natural language code search when compared to the models reported by Code- searchnet challenge,"[3716, 3718, 3791, 3715, 3714, 3717, 3667, 3662, 3709, 3711]",[3715],4,1.0
0.5,2020.findings-emnlp.139,Academic paper,What is the BLEU score for CodeBERT when pre-trained with MLM+RTD objectives?,"[3740, 3739, 3736, 22884, 3561, 3744, 22886, 3632, 3562, 22848]",[3739],2,1.0
0.5,2020.findings-emnlp.139,Academic paper,Which programming language has the highest number of bimodal data points according to Table 1?,"[3687, 3699, 3662, 3675, 3685, 3694, 3667, 3688, 3706, 3686]","[3673, 3687]",1,0.5
0.5,2020.findings-emnlp.139,Academic paper,Which model achieved the highest overall BLEU score for the code-to-documentation generation task?,"[3784, 3735, 3916, 12960, 12958, 22884, 3734, 3989, 3739, 22853]",[3735],2,1.0
0.5,2020.findings-emnlp.139,Academic paper,Which programming language had the most datapoints for PL probing according to Table 3?,"[3725, 3667, 3688, 3726, 3687, 3668, 3706, 3775, 3730, 3714]",[3724],Not Found,0.0
0.5,2020.findings-emnlp.139,Academic paper,What is the total number of datapoints for Python when combining both bimodal and unimodal codes?,"[3687, 3699, 3685, 3662, 3688, 3686, 3743, 3667, 3666, 3675]","[3673, 3687]",1,0.5
0.5,2020.findings-emnlp.139,Academic paper,How many authors are listed in the paper?,"[23651, 2768, 3599, 3383, 26344, 23646, 13243, 3405, 22395, 22377]","[3658, 3659, 3660]",Not Found,0.0
0.5,2020.sltu-1.28,Academic paper,What is the total number of tokens in the Tamil-English language pair dataset?,"[3844, 3845, 3828, 3826, 3815, 3834, 3841, 3858, 3898, 3832]",[3844],1,1.0
0.5,2020.sltu-1.28,Academic paper,What percentage of annotators had Tamil as the medium of schooling?,"[3839, 3834, 3837, 3828, 3816, 3845, 3811, 3886, 3844, 3832]","[3808, 3809]",Not Found,0.0
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,Does El Salvador's Financial Intelligence Unit (FIU) have staffing issues?,"[21446, 20205, 21208, 21390, 20324, 21487, 20252, 20777, 20665, 20202]","[20976, 20963]",Not Found,0.0
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,What sectors did the 2018 National Risk Assessment (NRA) characterize as medium/high risk for money laundering?,"[20190, 21407, 20506, 20462, 21061, 15789, 21688, 11193, 20191, 21328]","[20867, 20859]",Not Found,0.0
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,"Has Brazil recovered any illicit funds blocked overseas due to ""Operation Carwash""?","[20621, 21345, 7874, 21188, 21380, 20568, 6685, 20593, 21115, 20540]",[20621],1,1.0
0.5,2020720029,Laws,Does Law No. 32 of 2007 in Tunisia set the same minimum age for marriage for both males and females?,"[6843, 6703, 6845, 11285, 6582, 14679, 14988, 11299, 6704, 11300]",[6843],1,1.0
0.5,2020720029,Laws,What does article 10 of Finland's Constitution specifically guarantee?,"[6492, 6489, 6471, 6419, 6524, 6420, 6413, 6582, 6429, 6583]",[6493],Not Found,0.0
0.5,2022666111,Laws,What is the federal cabinet required to establish within 60 days after the end of a state of emergency?,"[10676, 15353, 10571, 9261, 5354, 19109, 18538, 20354, 18907, 14008]",[11969],Not Found,0.0
0.5,2022666111,Laws,What powers does the Ontario Premier have under the Emergency Management and Civil Protection Act during an emergency?,"[11892, 11893, 11980, 11918, 11923, 11986, 11949, 11889, 11954, 11891]",[11892],1,1.0
0.5,2023555900,Laws,Under which act could the costs for repatriation of remains potentially be covered if the family cannot afford them?,"[13446, 13420, 13432, 13452, 13491, 13406, 13430, 13422, 13497, 13467]",[13447],Not Found,0.0
0.5,2023555900,Laws,Does Israeli law explicitly address the expenses for repatriating the bodies of foreign nationals who die in immigration custody?,"[13456, 13450, 13490, 13446, 13404, 13497, 13406, 13791, 13482, 15216]",[13456],1,1.0
0.5,2023555907,Laws,Are Home Office staff required to consider the maturity and actual age of an unaccompanied minor when assessing their asylum claim?,"[15156, 15183, 15179, 15135, 15173, 15200, 15174, 15196, 15199, 14482]","[15088, 15087]",Not Found,0.0
0.5,2020714995,Laws,Is there a database in South Africa for tracing individuals suspected to have been in contact with COVID-19 patients?,"[4531, 5272, 4535, 4260, 4772, 5277, 4086, 4873, 5090, 4802]",[5228],Not Found,0.0
0.5,2020714995,Laws,Is the IBGE allowed to share data with public or private companies for generating official statistics?,"[4154, 6147, 6404, 5108, 4945, 5058, 4228, 4463, 6395, 4862]","[4154, 4147]",1,0.5
0.5,2020714995,Laws,"Under the PRC General Rules of Civil Law, what must organizations and individuals do before obtaining personal data of others?","[4335, 4331, 4336, 5007, 4318, 5014, 4945, 15457, 9760, 9759]","[4328, 4335]",1,0.5
0.5,2023555908,Laws,What action can be taken against a legal person who completes a notifiable acquisition without government approval?,"[15791, 15781, 15785, 15782, 15789, 15787, 13671, 7826, 15780, 15685]",[15791],1,1.0
0.5,2023555930,Laws,Does the Constitution of Iran guarantee equality before the law for all citizens?,"[18939, 18945, 18937, 6836, 18973, 6692, 13550, 17299, 18940, 18951]",[18939],1,1.0
0.5,2023555906,Laws,Is it possible for someone to be granted a subclass 202 (Global Special Humanitarian visa) if they are in Australia?,"[13950, 13951, 13949, 13953, 13952, 13947, 13960, 14926, 13958, 13954]","[13949, 13950]",1,1.0
0.5,2023555906,Laws,Can a person apply for asylum in Brazil from outside the country?,"[13952, 13951, 14104, 13688, 13941, 19218, 6387, 13950, 7379, 7372]",[13947],Not Found,0.0
0.5,2023555906,Laws,Can a person apply for a permanent “protection visa” in Australia if they arrive without a valid visa?,"[13950, 2177, 14651, 13951, 13949, 12690, 12676, 12677, 2093, 14913]","[13949, 13950]",1,1.0
0.5,2023555906,Laws,How many countries are covered in the report?,"[24599, 18490, 15817, 19244, 20328, 14812, 20329, 5995, 8146, 16525]",[13941],Not Found,0.0
0.5,2020714994,Laws,What was the primary objective of the legislative amendments introduced by the Amendment Law?,"[4042, 14730, 4057, 4051, 4058, 6011, 4055, 6209, 4040, 21219]",[4042],1,1.0
0.5,2021687417,Laws,"What is the significance of the Climate Change Bill 2021 introduced by Fiji, and what goals has it set?","[10185, 10184, 11874, 10188, 4297, 15116, 4311, 15115, 15112, 15385]","[10184, 10185]",1,1.0
0.5,2021687417,Laws,Does the Climate Act in Iceland stipulate that the government can issue further legally binding targets?,"[16507, 16505, 16503, 16502, 10186, 15115, 16504, 12328, 4781, 10187]","[10185, 10186]",5,0.5
0.5,2023555923,Laws,Does the regulation of lobbying in France contain any explicit references to China?,"[18086, 17081, 9879, 17079, 18041, 4734, 9306, 9316, 10777, 18119]",[18119],10,1.0
0.5,2023555924,Laws,Does Decree No. 196 of 2015 require school buses in the United Arab Emirates to have an Electronic Stability Control System?,"[18488, 18363, 18325, 18326, 18359, 18318, 18422, 4060, 9474, 9485]",[18488],1,1.0
0.5,2023555924,Laws,Are materials used in the interior of public service vehicles in Iceland required to be flame-resistant?,"[18436, 18435, 18294, 18434, 18433, 11320, 18400, 18403, 18420, 19222]",[18436],1,1.0
0.5,2023555924,Laws,Which countries' situations are primarily discussed in this document?,"[19182, 2028, 7464, 14723, 11895, 16779, 14102, 13822, 17290, 13470]",[18274],Not Found,0.0
0.5,2023555915,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 22240, 25979, 3408, 23647]",[15912],Not Found,0.0
0.5,2021687418,Laws,What is the nature of the right to freedom of political communication as identified by the High Court of Australia?,"[10202, 10201, 10240, 10215, 10218, 10219, 10217, 10199, 10216, 10246]",[10215],4,1.0
0.5,2021687418,Laws,"How many times does the report mention ""Australian Common Law""?","[10195, 10204, 10205, 10207, 10206, 10208, 10240, 10201, 10210, 10202]","[10195, 10204, 10205, 10206]",1,1.0
0.5,2021687416,Laws,What did the Swedish Supreme Court highlight as outdated in its press release?,"[10150, 6496, 10152, 6565, 18515, 6415, 9947, 9921, 6515, 13550]",[10150],1,1.0
0.5,2021687416,Laws,Does the German Code of Civil Procedure allow certain professional individuals to refuse to testify in civil trials?,"[10396, 2239, 12498, 9773, 20990, 9912, 9908, 16477, 4335, 10105]",[9904],Not Found,0.0
0.5,2021687416,Laws,Does Article 12 of the Press Law in Turkey offer absolute protection against the compelled disclosure of news sources?,"[10157, 10173, 10168, 12729, 9748, 14967, 14964, 12727, 9756, 9745]",[10173],2,1.0
0.5,2023555914,Laws,What must a person in public life in Guyana do if their shareholdings are likely to create a conflict of interest?,"[15908, 17922, 16858, 17524, 17209, 16605, 17960, 13688, 17468, 17717]","[15907, 15908]",1,0.5
0.5,2023555914,Laws,When was the report released?,"[15332, 14883, 10958, 12005, 11425, 1201, 11989, 15326, 1182, 1750]",[15898],Not Found,0.0
0.5,2019713412,Laws,What is the role of the judge in CCR sessions?,"[2495, 2498, 2470, 2502, 2469, 2505, 2504, 2489, 2497, 2490]",[2495],1,1.0
0.5,2019713412,Laws,"Can an accused appeal a conviction and sentence resulting from plea bargaining in Malaysia, and if so, on what grounds?","[2242, 2420, 2241, 2345, 2462, 22550, 2342, 2408, 2263, 2312]",[2345],4,1.0
0.5,2019713412,Laws,Can the accused withdraw from a procedural agreement at any time before the sentence is delivered without a hearing on the merits?,"[2263, 2462, 2279, 2275, 12044, 2282, 2450, 22550, 2244, 2242]",[2263],1,1.0
0.5,2019713412,Laws,How many regions are mentioned on the document's cover?,"[24894, 24906, 24833, 24828, 24843, 24838, 25003, 17764, 4946, 17672]",[2220],Not Found,0.0
0.5,2023555925,Laws,Who is required to authorize the use of medicines for scientific research and clinical trials in Chile?,"[18723, 18688, 18802, 18801, 18798, 18823, 18909, 18730, 18855, 18791]",[18723],1,1.0
0.5,2023555925,Laws,How many days does a Scientific Ethics Committee in Chile have to issue a ruling on a medical research request?,"[18716, 18871, 18714, 18513, 18688, 18861, 18761, 18715, 18855, 18512]","[18716, 18710]",1,0.5
0.5,2023555925,Laws,Is it legal in Argentina for insurance companies to request genetic analysis prior to providing insurance coverage?,"[18589, 18603, 5269, 21931, 18587, 8764, 18693, 21717, 13431, 17638]",[18589],1,1.0
0.5,2023555922,Laws,Is the corporate income tax rate in Brazil 15%?,"[16738, 17564, 16639, 16959, 17220, 17497, 17695, 17168, 17431, 7958]",[16639],3,1.0
0.5,2023555922,Laws,What is the capital gains tax rate for individuals who are in a higher income tax bracket?,"[17895, 17258, 7583, 17302, 17306, 17017, 17839, 17985, 17885, 17838]",[17895],1,1.0
0.5,2023555922,Laws,How many countries have signed bilateral investment treaties (BITs) with Iran?,"[17407, 17408, 17345, 17330, 8112, 19336, 19325, 19324, 21099, 8254]",[17345],3,1.0
0.5,2019668506,Laws,What is the major message conveyed in page 1 (page 3 of the document?),"[24628, 228, 24426, 22084, 298, 24596, 318, 12999, 25355, 25652]","[1184, 1185, 1186, 1183]",Not Found,0.0
0.5,2022666113,Laws,What approach has the EUAA recommended for conducting personal interviews in light of the COVID-19 pandemic?,"[12328, 12353, 12347, 12468, 12334, 12460, 12467, 12458, 12450, 12451]",[12353],2,1.0
0.5,2022666113,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 22240, 25979, 3408, 23647]",[12311],Not Found,0.0
0.5,2022666112,Laws,What led to the inception of the new Norwegian Pharmacy Act in 2001?,"[12297, 13678, 10033, 2401, 1215, 10029, 15556, 5499, 21973, 2009]","[12297, 12289]",1,0.5
0.5,2022666112,Laws,At which page does the appendix of this document start?,"[12014, 5296, 12269, 6228, 2040, 23482, 8632, 15384, 1553, 18448]",[12267],Not Found,0.0
0.5,2019713402,Laws,Is there a limit on the number of Red-White-Red Cards issued for regional shortage occupations in Austria?,"[1930, 1914, 1946, 1935, 1932, 1913, 1931, 1906, 1907, 1948]",[1930],1,1.0
0.5,2019713402,Laws,How much is the application fee for the Entrepreneur Work Visa if applied from a country in the Pacific region?,"[2097, 2092, 2065, 2096, 2094, 2127, 2126, 2128, 2093, 2095]",[2097],1,1.0
0.5,2019713402,Laws,What are the two criteria for a partner to earn 20 bonus points for their skilled employment in the context of New Zealand's immigration point system?,"[2127, 2115, 2089, 1757, 1755, 2078, 2073, 1861, 2040, 2142]","[2115, 2116]",2,0.5
0.5,2019713402,Laws,Which countries' immigration information does the report primarily provide?,"[18284, 2137, 19213, 18034, 19212, 14678, 19211, 11518, 13973, 18302]",[1748],Not Found,0.0
0.5,2023555935,Laws,What was the main objective of the Kolarctic CBC programme that funded the Raja-Jooseppi LPOE project?,"[19425, 19426, 19423, 19424, 19410, 19422, 19418, 19387, 19408, 19536]","[19426, 19412]",2,0.5
0.5,2023555935,Laws,Was the Parikkala LPOE improving project funded by the European Neighbourhood Instrument?,"[19420, 19410, 19425, 19429, 19426, 19422, 19431, 19407, 19405, 19237]",[19422],6,1.0
0.5,2023555935,Laws,What is a consideration for modernization of LPOEs mentioned for Canada?,"[19534, 19535, 19536, 19527, 19398, 19528, 19221, 19298, 19531, 19532]",[19307],Not Found,0.0
0.5,2023555935,Laws,How many regions are listed on the document's cover?,"[18013, 15971, 20331, 20328, 16502, 18921, 15209, 20329, 14091, 9761]",[19198],Not Found,0.0
0.5,2023555935,Laws,From which page does the report start listing the comparative summary table?,"[5984, 18511, 13973, 13404, 1755, 13653, 12013, 15230, 13654, 4078]",[19241],Not Found,0.0
0.5,2021699566,Laws,How long can a witness be imprisoned for making false statements in their testimony?,"[10354, 10561, 21668, 10637, 19057, 6242, 4529, 10717, 6182, 6307]",[10561],2,1.0
0.5,2021699566,Laws,Can members of the Indian Parliament refer to matters on which a judicial decision is pending during discussions?,"[10465, 10469, 10312, 10732, 10295, 10657, 10746, 10478, 10476, 10691]",[10465],1,1.0
0.5,2021699566,Laws,Do general supervisory committees in Switzerland have different investigative powers compared to PUKs?,"[10699, 10727, 10695, 10256, 10530, 10527, 10536, 10379, 10611, 10539]",[10725],Not Found,0.0
0.5,2021699566,Laws,From which page does the report detail the information about Japan?,"[19213, 16037, 2137, 11519, 10524, 20355, 8628, 11844, 18034, 1185]",[10528],Not Found,0.0
0.5,2023555932,Laws,Is it mandatory for individuals to register their activities if they are arranging or carrying out political influence activities in the UK under the direction of a foreign power?,"[19045, 19026, 19057, 19024, 19046, 19020, 19054, 19023, 19048, 18115]","[19036, 19045]",1,0.5
0.5,2023555932,Laws,What is the aim of FIRS according to the Policy Statement on Draft Regulations for the Foreign Influence Registration Scheme?,"[19036, 19023, 19026, 19020, 19027, 19025, 19013, 18115, 18135, 18122]",[19023],2,1.0
0.5,2023555932,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 15733, 3758, 23647, 25983, 25979, 22240]",[19007],Not Found,0.0
0.5,2023555932,Laws,How many sections does the report have (excluding subsections)?,"[10592, 9783, 2342, 2836, 6288, 25134, 25857, 2346, 3720, 13696]","[19011, 19012, 19013, 19014, 19015, 19016, 19017]",Not Found,0.0
0.5,2021700463,Laws,What percentage of the Swedish population aged 17 to 84 smoked e-cigarettes daily in 2017?,"[11219, 11263, 11220, 11266, 11039, 11212, 11261, 11221, 11264, 11208]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,How does the usage of e-cigarettes among men compare to women in Sweden based on the data provided?,"[11219, 11220, 11221, 4850, 11266, 11208, 15990, 11620, 11264, 11263]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,On which page does the report present a timeline of selected regulatory developments?,"[18511, 18034, 4964, 5984, 7602, 11737, 1243, 10788, 4078, 19111]",[10769],Not Found,0.0
0.5,2020714999,Laws,How many internet pages or websites were deleted or removed by Roskomnadzor under the Law on Fake News by mid-April 2020?,"[6247, 6238, 6244, 6243, 6245, 5655, 18264, 17763, 6456, 11336]","[6243, 6237]",4,0.5
0.5,2020714999,Laws,What specific article of the Information Law does Law No. 30-VIQD amend?,"[6005, 6008, 6010, 6011, 6013, 6003, 15911, 18623, 7355, 14101]",[6005],1,1.0
0.5,2020714999,Laws,How many regions are listed on the document's cover?,"[18013, 15971, 20331, 20328, 16502, 18921, 14091, 15209, 3870, 20329]",[5976],Not Found,0.0
0.5,2020714999,Laws,When was the report released?,"[15332, 14883, 15326, 1182, 10180, 6325, 9735, 8077, 1750, 2223]",[5977],Not Found,0.0
0.5,2020714997,Laws,What is the title of the document?,"[25982, 23625, 3898, 3283, 25979, 15733, 22240, 23647, 25983, 3758]",[5278],Not Found,0.0
0.5,2021666100,Laws,Can the input VAT paid by a mining company be deducted in Spain?,"[7959, 7620, 8037, 7761, 7692, 17467, 7916, 7458, 8044, 7400]",[7959],1,1.0
0.5,2021666100,Laws,"What is the tax abatement percentage that professional cryptocurrency traders with total revenues not over 170,000 euros may claim?","[7494, 7489, 7477, 21041, 7713, 7493, 7495, 7712, 7714, 7487]",[7494],1,1.0
0.5,2021666100,Laws,Is the government of Jersey applying GST to cryptocurrency block rewards?,"[7258, 7233, 7229, 7986, 7231, 7230, 7994, 7239, 7238, 7252]",[7692],Not Found,0.0
0.5,2021666100,Laws,When was the document released?,"[8846, 1437, 1429, 23347, 8166, 15562, 11818, 12203, 15398, 15326]",[7230],Not Found,0.0
0.5,2023555933,Laws,Is there a fine for network operators in China who fail to authenticate users' identities?,"[19151, 19134, 4634, 5074, 5113, 4711, 5027, 4299, 22168, 5077]","[19145, 19151]",1,0.5
0.5,2023555933,Laws,What is the official effective date of the Internet Information Service Algorithmic Recommendation Management Provisions?,"[19120, 19117, 19124, 19131, 19119, 19100, 19122, 19123, 19112, 22241]","[19120, 19119]",1,1.0
0.5,2023555933,Laws,How many subsections does Section III have?,"[2836, 25857, 1380, 9783, 10592, 3720, 13696, 2342, 12255, 6288]","[19101, 19102, 19095]",Not Found,0.0
0.5,2023555933,Laws,What is the main content of Section III.A?,"[19113, 10298, 10300, 12723, 13755, 16403, 3192, 19285, 9087, 25237]","[19144, 19145]",Not Found,0.0
0.5,2023555934,Laws,How has the legal landscape for blasphemy and defamation changed in Belize?,"[19182, 19186, 19184, 19191, 19183, 19185, 19192, 18933, 19003, 19195]","[19185, 19186]",2,1.0
0.5,2023555934,Laws,What must a claimant serve if they intend to allege malice in a defamation case where the defendant relies on the defense of Qualified Privilege?,"[19186, 2418, 12843, 12109, 6753, 2424, 12819, 12659, 18982, 9109]","[19185, 19186]",1,0.5
0.5,2023555934,Laws,How many regions are listed on the cover?,"[15971, 18013, 20331, 20328, 16502, 3870, 20329, 14091, 18921, 15209]",[19175],Not Found,0.0
0.5,2023555934,Laws,What is the title of the document?,"[25982, 23625, 3898, 3283, 25979, 15733, 23647, 25983, 3758, 22240]",[19174],Not Found,0.0
0.5,2023555902,Laws,What may the Amendment Law regarding the Homesh settlement potentially impact?,"[13620, 15106, 21448, 1946, 1913, 12257, 1907, 13619, 13617, 14899]",[13620],1,1.0
0.5,2023555902,Laws,What is the percentage of cases in which the Israeli High Court intervenes in ministerial decisions based on the IDI study?,"[13593, 19543, 15214, 14518, 13588, 19400, 7663, 15828, 18126, 7662]",[13593],1,1.0
