lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,"In the year in which the No of internet users was 330 million, what percentage of Indians were Debit Card users?","[21624, 21646, 7611, 21619, 4783, 7609, 7463, 7612, 7615, 7564]","[21619, 21645]",4,0.5
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,How many more debit card users in millions were there in India in 2015 compared to 2014?,"[21643, 21645, 21646, 790, 593, 21624, 21644, 13615, 10093, 21619]",[21645],2,1.0
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,What multiple of the 2014 e-commerce sales was achieved in 2018?,"[21630, 593, 2341, 10445, 3276, 20099, 15921, 16645, 19984, 16718]",[21630],1,1.0
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,How many people in India were using a debit card when the e-commerce sales reached 11 billion?,"[21639, 1639, 21643, 1776, 7609, 15685, 21645, 7610, 7602, 1634]","[21645, 21630]",7,0.5
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,What is the CAGR of television from 2012 to 2016?,"[21626, 21627, 16728, 16404, 16962, 16725, 6454, 16907, 10432, 7047]","[21625, 21623]",Not Found,0.0
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,How many types of ecosystem players are listed in the slide?,"[19336, 19780, 465, 21668, 21670, 932, 11167, 21667, 18163, 19041]","[21668, 21670]",4,1.0
0.5,ecommerceopportunityindia-141124010546-conversion-gate01_95,Research report / Introduction,How many 'Pioneers' and people on the cover of the slides are there in total in the slide?,"[1768, 19148, 21685, 17798, 1769, 4807, 1756, 11960, 18163, 20656]","[21585, 21682, 21586, 21685, 21624]",3,0.2
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,The overlap of which two capabilities is considered the danger zone?,"[16961, 4725, 21982, 16977, 17280, 14890, 5628, 3893, 2996, 18119]",[18449],Not Found,0.0
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,What types of animals appear in the PPT?,"[18470, 11264, 19689, 18796, 17717, 19501, 17033, 648, 11263, 11469]","[18377, 18445]",Not Found,0.0
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,Which three deep learning conspirators appear in the PPT?,"[1756, 18481, 5549, 16035, 4789, 1194, 18655, 9524, 18488, 18535]",[18489],Not Found,0.0
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,How many times does the image of a bear appear in the PPT?,"[18501, 18503, 18619, 476, 17753, 19250, 19285, 16748, 351, 654]","[18445, 18502]",Not Found,0.0
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,How many layers does the neural network mentioned in the PPT for distinguishing faces have?,"[18513, 18504, 18508, 4884, 18577, 18544, 18541, 18573, 18590, 4725]","[18503, 18504, 18505, 18507, 18508, 18513]",1,0.5
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,Which animal did the detector ultimately recognize the person as?,"[18619, 18483, 18622, 17737, 18476, 18477, 16795, 16797, 14817, 18514]","[18626, 18629, 18634, 18636, 18637, 18622]",3,0.17
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,Which dataset was introduced in the 'coding time' section of the PPT for training?,"[5284, 4094, 18517, 5530, 4849, 17973, 11871, 5086, 6530, 6135]","[18514, 18517]",3,0.5
0.5,catvsdogdlpycon15se-150512122612-lva1-app6891_95,Tutorial/Workshop,How many libraries were imported in the code section of the PPT?,"[5231, 15891, 11090, 15982, 18582, 15884, 10399, 5438, 18586, 5437]",[18574],Not Found,0.0
0.5,SnapNTell,Academic paper,"Compared to ViQuAE, how many more QA pairs does SnapNtell have?","[11852, 11814, 11853, 11856, 11854, 11855, 11857, 11808, 11844, 11901]",[11852],1,1.0
0.5,SnapNTell,Academic paper,"In the SnapNTell model architecture, what is the image used as an example input in the paper?","[11954, 11864, 11901, 11806, 11897, 11812, 11903, 11981, 11811, 11804]",[11863],Not Found,0.0
0.5,SnapNTell,Academic paper,"In the 3rd Wiki filtering, how many more entities were filtered out compared to the 1st Wiki filtering?","[11945, 11944, 11946, 5365, 10246, 10249, 20500, 7564, 5765, 12921]","[11945, 11934]",1,0.5
0.5,SnapNTell,Academic paper,How many times do various sizes of the Eiffel Tower appear in the image?,"[11863, 11945, 11811, 8073, 4365, 19234, 11946, 325, 18317, 7568]","[11811, 11945, 11949, 11954, 11863, 11934]",1,0.5
0.5,SnapNTell,Academic paper,How many times does the image of The Acropolis Museum appear in the paper?,"[11968, 11978, 20868, 11500, 11499, 16628, 12376, 10985, 11308, 11298]","[11968, 11977]",1,0.5
0.5,SnapNTell,Academic paper,How many years after The Chapel Bridge was The Acropolis Museum completed? Return me an integer.,"[11968, 11978, 11364, 11494, 11369, 11500, 11298, 12376, 10985, 11502]","[11984, 11977]",Not Found,0.0
0.5,RAR,Academic paper,"In the pipeline diagram of the RAR model, which type of organism is used as the input case?","[10318, 10373, 10268, 10395, 10407, 10401, 5245, 5622, 5054, 10430]",[10318],1,1.0
0.5,RAR,Academic paper,"In the Ranking Prompt Example, what is the correct type of the car provided?","[10328, 10327, 18163, 18360, 5102, 10292, 6820, 10359, 10366, 10326]","[10328, 10321]",1,0.5
0.5,RAR,Academic paper,"In the example image for extending RAR to zero-shot recognition on object detection datasets, how many bounding boxes (bboxes) are there in total?","[10357, 10360, 10430, 10298, 10382, 10363, 10432, 10288, 10359, 10423]","[10321, 10318]",Not Found,0.0
0.5,RAR,Academic paper,How many GPT-4V examples are listed in the paper?,"[10418, 10292, 10391, 10415, 10416, 5805, 10412, 5804, 10309, 11897]","[10386, 10398, 10391]",3,0.33
0.5,RAR,Academic paper,"In the 4-shot classification task, how much higher is the top-5 average accuracy of RAR (LLaVA1.5) compared to the top-1 accuracy?

","[10351, 10349, 10356, 10409, 10357, 10413, 10430, 10365, 10414, 10294]","[10409, 10405, 10414]",4,0.67
0.5,RAR,Academic paper,"In the visualization of the ranking examples and ranking prompt examples, how many images appear in total?","[10361, 11978, 11043, 12434, 11040, 12431, 17388, 10363, 1069, 17955]","[10342, 10349, 10321, 10356, 10357, 10328, 10362, 10334]",Not Found,0.0
0.5,STEPBACK,Academic paper,How many green bars appear in Figure 1?,"[11973, 4442, 11849, 15970, 20530, 16908, 5338, 4720, 16909, 12431]",[11052],Not Found,0.0
0.5,STEPBACK,Academic paper,What score did PaLM-2L + Step-Back achieve in MMLU Physics?,"[11052, 11083, 11094, 11097, 11144, 11090, 11060, 11056, 11192, 11048]",[11083],2,1.0
0.5,STEPBACK,Academic paper,How much higher is the accuracy of PaLM-2L + RAG compared to PaLM-2L on TimeQA?,"[11103, 11058, 11052, 11113, 11083, 11094, 11059, 11140, 11097, 11048]","[11083, 11094]",5,1.0
0.5,STEPBACK,Academic paper,How much lower is the accuracy of GPT-4 on SituatedQA compared to MMLU Chemistry?,"[11083, 11052, 11058, 11094, 11876, 10292, 11105, 10294, 11103, 10415]","[11083, 11094]",1,1.0
0.5,STEPBACK,Academic paper,How many pie charts are there in the paper?,"[7187, 9950, 7323, 6060, 6181, 6161, 9471, 9624, 6173, 8121]","[11097, 11145, 11141]",Not Found,0.0
0.5,STEPBACK,Academic paper,"In the ""Error Analysis of Step-Back Prompting"", what is the sum of the baseline wrong percentages in TimeQA and MMLU high-school Physics?","[11097, 11142, 11144, 11146, 11147, 11090, 11199, 11141, 11145, 11060]","[11097, 11145, 11141]",1,1.0
0.5,User_Manual_1500S_Classic_EN,Guidebook,What temperature does the green color of the coffee machine represent for the milk?,"[15584, 15186, 15397, 15581, 15326, 15582, 15346, 15136, 15624, 14575]",[14726],Not Found,0.0
0.5,User_Manual_1500S_Classic_EN,Guidebook,How many grams of coffee can be put in the manual insert? Return me an integer.,"[14798, 14712, 15658, 14626, 14575, 14796, 14864, 6940, 14794, 15503]","[14785, 14786, 14787, 14794, 14795, 14796]",6,0.33
0.5,User_Manual_1500S_Classic_EN,Guidebook,How many types of main menu functions are there?,"[14856, 2654, 14855, 14854, 2763, 15652, 15343, 18487, 4371, 2568]","[14856, 14858, 14860]",1,0.33
0.5,User_Manual_1500S_Classic_EN,Guidebook,"In the picture on page 50, what time does the blue bar start?","[14961, 15115, 15113, 10677, 12068, 15121, 17655, 15118, 19501, 18615]",[15118],8,1.0
0.5,User_Manual_1500S_Classic_EN,Guidebook,How many coffee quality levels can the coffee machine be set to?,"[15313, 7086, 15431, 7143, 7145, 14817, 465, 584, 7146, 15624]",[14991],Not Found,0.0
0.5,User_Manual_1500S_Classic_EN,Guidebook,What are the error descriptions corresponding to error numbers 88 and 188?,"[15580, 15581, 17638, 17730, 15584, 17637, 17519, 17733, 15583, 17636]","[15580, 15581]",1,1.0
0.5,camry_ebrochure,Brochure,What color is the car on the cover?,"[9809, 11422, 17828, 9822, 11040, 11043, 12431, 12434, 11770, 16754]",[17998],Not Found,0.0
0.5,camry_ebrochure,Brochure,How many cars appear on page three?,"[7010, 18517, 18514, 17946, 4569, 7011, 7185, 21068, 7183, 7009]","[18003, 18013, 18014]",Not Found,0.0
0.5,camry_ebrochure,Brochure,What technology does the car’s Wi-Fi Connect use?,"[18083, 18099, 21516, 18143, 21441, 21455, 18158, 18246, 18046, 18173]","[18050, 18051]",Not Found,0.0
0.5,camry_ebrochure,Brochure,How many people appear on pages three and four?,"[16441, 18619, 1117, 9196, 21166, 11646, 18473, 21185, 18790, 6231]","[18026, 18003, 18020, 18023]",Not Found,0.0
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,What's the value of the smallest bar in the graph about the percentage of U.S. adults with Hispanic ancestry who self-identify as Hispanic or Non-Hispanic?,"[9912, 10048, 9980, 9928, 9974, 8376, 6394, 8366, 6627, 10040]",[9912],1,1.0
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,What's the average value of all orange bars in the chart about the percentage of U.S. adults with Hispanic ancestry who self-identify as Hispanic or Non-Hispanic?,"[9974, 8466, 9909, 10025, 6156, 9980, 9928, 9912, 7056, 8467]",[9912],8,1.0
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,"According to the 2015 National Survey of Latinos details, which group of Latinos has the largest sample size among the 1500 samples in total?","[10099, 10095, 10101, 10098, 10096, 10104, 6724, 10109, 10108, 10111]","[10099, 10093]",1,0.5
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,"According to the Pew Research Center 2015 National Survey of Latinos, what is the percentages of Foreign born Latinos most often uses the name of their origin country to describe themselves?","[10067, 6724, 8052, 10099, 10074, 10083, 10011, 6286, 6652, 7417]","[9953, 9933, 9943]",Not Found,0.0
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,What's the color of the Third of higher generation bar in the chart about Immigrant generations and U.S. Latinos?,"[9943, 10055, 8506, 9991, 6717, 9928, 10027, 10065, 8549, 10002]","[9933, 9943]",1,0.5
0.5,Pew-Research-Center_Hispanic-Identity-Report_12.20.2017,Research report / Introduction,"What's the averaged percentage of Latinos (Foreign born, Second generation, Third or higher generation) say all or most of their friends are Latinos?","[10065, 10099, 10048, 9967, 10073, 10070, 10055, 10059, 10010, 9928]","[10065, 10055]",1,1.0
0.5,PRE_2022.09.29_NSL-politics_REPORT,Research report / Introduction,Which Hispanic origin group in the United States is more likely to have a positive impression of capitalism and be dissatisfied with the nation's direction?,"[8679, 8681, 8678, 8689, 8707, 8688, 8690, 8676, 8673, 8680]","[8689, 8684, 8822]",4,0.33
0.5,PRE_2022.09.29_NSL-politics_REPORT,Research report / Introduction,Which Hispanic origin group in the United States is most likely to vote for Republican candidate for the U.S. House of Representatives in their district and to say Trump should run for president in 2024?,"[8567, 8637, 8305, 8578, 8302, 8629, 8322, 8554, 8301, 8577]","[8640, 8634, 8571, 8579]",Not Found,0.0
0.5,PRE_2022.09.29_NSL-politics_REPORT,Research report / Introduction,What proportion of the Spanish dominant Latinos express a negative impression of socialism?,"[8371, 8830, 8365, 8370, 8366, 8833, 8367, 8368, 8840, 8369]","[8830, 8839]",2,0.5
0.5,PRE_2022.09.29_NSL-politics_REPORT,Research report / Introduction,Which Hispanic origin groups with less than 60% holding the view that People NOT seeing racial discrimination where it really DOES exist? Return me a list please.,"[8756, 8332, 8759, 8751, 8336, 8750, 8752, 8762, 8716, 8755]","[8762, 8766]",8,0.5
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,What is the average session duration for desktop?,"[16501, 16503, 21455, 21453, 21619, 4878, 9479, 9366, 6903, 1206]","[16499, 16501]",1,0.5
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,"According to the multi-channel conversion visualizer, which channel led to the most conversions?","[16508, 16510, 16507, 16506, 21453, 21455, 20110, 19744, 16509, 20261]","[16508, 16510]",1,1.0
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,"Which of the following company logos do not appear in the slides? Facebook, AWS, Cargo and Manta.","[16472, 21529, 21670, 17667, 11529, 11901, 19269, 17669, 11965, 21668]","[16472, 16483, 16486]",1,0.33
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,How many questions are there about URL timeout issues?,"[11192, 11170, 11200, 15580, 8244, 6368, 8120, 5092, 19779, 19540]","[16528, 16530]",Not Found,0.0
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,Which category has the most topical trust flows?,"[8835, 6177, 16512, 6032, 11984, 10396, 529, 5687, 9189, 5327]","[16540, 16543]",Not Found,0.0
0.5,amb-siteaudits-ds15-150204174043-conversion-gate01_95,Tutorial/Workshop,How many pages for the hatom data type in the Structured Markup?,"[16535, 16537, 11420, 1595, 21924, 15715, 16820, 2085, 4128, 5519]",[16535],1,1.0
0.5,StudentSupport_Guidebook,Guidebook,"According to the PDF source, what is the telephone number of Prime Taxi?","[12420, 11029, 12087, 10696, 18014, 10694, 11027, 12418, 11025, 12085]",[12417],Not Found,0.0
0.5,StudentSupport_Guidebook,Guidebook,What is the bus route number that appears in the figure of this document?,"[12089, 10698, 10701, 12092, 16427, 12422, 12094, 10703, 11032, 11031]",[12089],1,1.0
0.5,StudentSupport_Guidebook,Guidebook,"According to the document, how many SG University Holidays from 15 May 2016 to 15 Jan 2017?","[12235, 10844, 12229, 10838, 7415, 12230, 10839, 12518, 21966, 10841]","[12235, 12229]",1,1.0
0.5,StudentSupport_Guidebook,Guidebook,What is the coffee brand name shown in figure of the document?,"[197, 15266, 17533, 14574, 15290, 14963, 14868, 15059, 17485, 15674]",[12289],Not Found,0.0
0.5,StudentSupport_Guidebook,Guidebook,What is the bank names shown in the figure of this document?,"[3437, 2537, 3815, 16165, 18549, 10712, 12103, 11591, 10710, 12101]",[12292],Not Found,0.0
0.5,PS_2018.01.09_STEM_FINAL,Research report / Introduction,"What is the percentage difference between the sum of women who have received a STEM degree and are employed in their field, and the sum of men with the same status in the survey of Pew Research Center, January 2018?","[9127, 9176, 9666, 8980, 8937, 9021, 7419, 9102, 9179, 8987]",[9229],Not Found,0.0
0.5,PS_2018.01.09_STEM_FINAL,Research report / Introduction,"What is the percentage of a particular racial group among STEM workers who report the highest incidence of being denied promotions and also perceive the lowest opportunities for promotion and advancement, as well as in recruitment and hiring processes in the survey of Pew Research Center, January 2018?","[9553, 9049, 9382, 9548, 9490, 8993, 9353, 9000, 9345, 9532]","[9553, 9146]",1,0.5
0.5,PS_2018.01.09_STEM_FINAL,Research report / Introduction,"What types of discrimination are most commonly reported by women in STEM jobs compared to men and experienced by women in workplaces with a higher proportion of women in the survey of Pew Research Center, January 2018?","[9359, 8980, 8930, 9050, 9315, 9176, 9276, 8937, 9331, 9365]","[8955, 8964]",Not Found,0.0
0.5,PS_2018.01.09_STEM_FINAL,Research report / Introduction,"Among people in STEM jobs,  what is the type of STEP major with the largest gender gap consistent employment in the field that receive the highest pay in the survey of Pew Research Center, January 2018? ","[9179, 9229, 9177, 9429, 9244, 8930, 9176, 9252, 9581, 9400]","[9417, 9420]",Not Found,0.0
0.5,PS_2018.01.09_STEM_FINAL,Research report / Introduction,"What is the percentage of workers employed in private, for-profit sectors in the field where the oldest woman advising on increasing diversity in STEM is employed? Please write the answer into float format.","[9107, 9103, 9177, 9067, 9105, 9101, 9471, 9479, 9476, 8993]","[9555, 9107, 9557, 9556]",1,0.25
0.5,e639029d16094ea71d964e2fb953952b,Administration/Industry file,Since what year has Mr. Kildee been involved with child nutrition?,"[16321, 20933, 21040, 9628, 9575, 9592, 16392, 16385, 20920, 9064]",[20933],2,1.0
0.5,e639029d16094ea71d964e2fb953952b,Administration/Industry file,What date is mentioned at the beginning of page(1)? Format the date as YYYY-MM-DD,"[1931, 17687, 16659, 19283, 1511, 17084, 3671, 3755, 2643, 17032]",[20886],Not Found,0.0
0.5,e639029d16094ea71d964e2fb953952b,Administration/Industry file,Is there a signature present on the last page? Directly answer 'yes' or 'no'.,"[93, 92, 21766, 14471, 21771, 15532, 17473, 17470, 21772, 20039]","[21060, 21061, 21052]",Not Found,0.0
0.5,e639029d16094ea71d964e2fb953952b,Administration/Industry file,How many websites are present on the cover page?,"[20116, 1657, 7393, 6575, 21487, 7574, 17670, 7461, 21497, 10936]","[20889, 20890]",Not Found,0.0
0.5,e639029d16094ea71d964e2fb953952b,Administration/Industry file,How many committee members from Texas are presented in the conference of improving the quality and efficiency of commodity distribution to federal child nutrition programs?,"[20923, 20930, 20929, 9484, 20919, 20900, 20899, 20898, 21003, 20926]","[20899, 20900, 20893, 20894]",6,0.5
0.5,a5879805d70c854ea4361e43a84e3bb2,Administration/Industry file,Format the date mentioned on page 14 as YYYY-MM-DD.,"[17687, 1946, 1185, 3035, 1586, 1690, 3933, 2973, 2346, 1931]",[16228],Not Found,0.0
0.5,a5879805d70c854ea4361e43a84e3bb2,Administration/Industry file,What is INF SERCRL LLP FAX No on page fourteen?,"[16230, 10322, 16172, 11129, 5460, 3945, 15999, 1207, 5807, 15509]",[16231],Not Found,0.0
0.5,a5879805d70c854ea4361e43a84e3bb2,Administration/Industry file,what is the email id of the mtre laurent nahmiash ?,"[2049, 7746, 5382, 7691, 16233, 1827, 2158, 11476, 1373, 8900]",[16230],Not Found,0.0
0.5,a5879805d70c854ea4361e43a84e3bb2,Administration/Industry file,"How many times does Exhibit P-10 mentioned in the document? List all pages and formatted as a list, for example, [""1"",""2""]","[16547, 20600, 18815, 20708, 15418, 3113, 20826, 18111, 18817, 20707]","[16198, 16199, 16169, 16170, 16171]",Not Found,0.0
0.5,earthlinkweb-150213112111-conversion-gate02_95,Research report / Introduction,What percentage of respondents of the sector in which 15% are doing promotions to customers over Wi-Fi use wifi at stores?,"[21455, 21548, 21453, 21546, 21457, 21458, 21553, 21550, 21468, 21409]","[21447, 21455]",1,0.5
0.5,earthlinkweb-150213112111-conversion-gate02_95,Research report / Introduction,What is the job of the contact person in the picture at the top of page 42?,"[14938, 1260, 4387, 1158, 4041, 20209, 1938, 14865, 14882, 1940]","[21561, 21570, 21572]",Not Found,0.0
0.5,earthlinkweb-150213112111-conversion-gate02_95,Research report / Introduction,"Besides the two companies on page 42, what is the contact phone number of another company? Please write in string format.","[7602, 1744, 21639, 1378, 19828, 21638, 11340, 1133, 21529, 9319]","[21561, 21562, 21564, 21565]",Not Found,0.0
0.5,earthlinkweb-150213112111-conversion-gate02_95,Research report / Introduction,What is the sum of percentage of customers and employees said that Wi-Fi increases customer loyalty in hospitality in 2015?,"[21546, 21548, 21455, 21453, 21547, 21545, 21464, 21553, 21468, 21465]","[21546, 21548]",1,1.0
0.5,earthlinkweb-150213112111-conversion-gate02_95,Research report / Introduction,What percentage of the second largest demographic segment of respondents reported not conducting promotions to customers over Wi-Fi in 2015?,"[21455, 21457, 21548, 21546, 21453, 21553, 21452, 21550, 21468, 21465]","[21458, 21444, 21455]",1,0.33
0.5,bariumswallowpresentation-090810084400-phpapp01_95,Tutorial/Workshop,What part of the esophagus is just3 above the cardioesophageal junction as seen in the figure?,"[17075, 17186, 17060, 17184, 17076, 17233, 17167, 17077, 17069, 17044]",[17075],1,1.0
0.5,bariumswallowpresentation-090810084400-phpapp01_95,Tutorial/Workshop,How many words for parts that start with 'A' are in the figure on slide 11?,"[14651, 11973, 5726, 4749, 19565, 5430, 18580, 18570, 15431, 15430]",[17056],Not Found,0.0
0.5,bariumswallowpresentation-090810084400-phpapp01_95,Tutorial/Workshop,"What position is the man with the red shirt in the figure on the last page, directly answer 'bottom', 'middle' or 'top'?","[18634, 16917, 19113, 11682, 11683, 16921, 16572, 652, 18475, 12264]",[17253],Not Found,0.0
0.5,bariumswallowpresentation-090810084400-phpapp01_95,Tutorial/Workshop,How many numbers are mentioned on Slide 27 and the slide two positions after it?,"[10873, 19563, 12264, 20526, 14718, 18573, 20745, 20746, 20529, 11052]","[17104, 17107, 17108, 17109]",Not Found,0.0
0.5,bariumswallowpresentation-090810084400-phpapp01_95,Tutorial/Workshop,How many slides contain the type of pictures that are two X-ray film distributed vertically?,"[17299, 17798, 17372, 20656, 14537, 20645, 11851, 10316, 18870, 17134]","[17161, 17164]",Not Found,0.0
0.5,competitiveoutcomes-091006065143-phpapp01_95,Tutorial/Workshop,What year is printed on the t-shirt the man is wearing in the photograph in which he is holding a serving plate full of what gives a utility of +10 from consuming 1 assuming standard consumption economics?,"[18972, 18973, 18975, 11679, 11436, 230, 8558, 100, 7784, 414]",[18975],3,1.0
0.5,competitiveoutcomes-091006065143-phpapp01_95,Tutorial/Workshop,How many website URLs are contained in the slides?,"[889, 890, 4713, 17798, 10853, 12244, 4807, 19326, 10734, 12125]","[19130, 19123, 19151]",Not Found,0.0
0.5,competitiveoutcomes-091006065143-phpapp01_95,Tutorial/Workshop,What is the utility derived from each hot dog that the boy is eating in the picture in slide 4?,"[18972, 18973, 18975, 19425, 21629, 11458, 308, 467, 10398, 278]",[18972],1,1.0
0.5,competitiveoutcomes-091006065143-phpapp01_95,Tutorial/Workshop,How many pictures of musical instruments are contained in the slides?,"[14846, 14847, 14865, 14850, 14851, 11824, 11851, 17299, 14651, 18032]",[18992],Not Found,0.0
0.5,PP_2020.08.06_COVID-19-Restrictions_FINAL-1,Research report / Introduction,How many line plots are in this report?,"[16075, 16092, 16078, 6338, 16088, 16071, 16077, 16079, 16090, 6455]","[7992, 8003, 7980, 8004]",Not Found,0.0
0.5,PP_2020.08.06_COVID-19-Restrictions_FINAL-1,Research report / Introduction,How many percent of people cite not enough timely testing as a major reason COVID-19 outbreak has continued?,"[7915, 7901, 7921, 7923, 7902, 7912, 7900, 7916, 7918, 8025]",[7915],1,1.0
0.5,PP_2020.08.06_COVID-19-Restrictions_FINAL-1,Research report / Introduction,How many percent of White Americans disapprove of the way Trump does as president?,"[8006, 8007, 6187, 8011, 8626, 8323, 8631, 7755, 7754, 8623]",[8011],4,1.0
0.5,PP_2020.08.06_COVID-19-Restrictions_FINAL-1,Research report / Introduction,How many % of Rep/Lean Rep people think cases have risen primally because of more testing and how many % of Rep/Lean Rep people think the federal government should be primarily responsible for COVID-19 control policy?,"[7899, 7905, 7921, 7915, 7908, 7970, 7961, 7904, 5925, 7963]","[7890, 7899, 7908]",1,0.67
0.5,Sinopolis-Chengdu,Guidebook,"What is the first animal, other than humans, shown in this guidebook?","[18517, 11264, 11263, 18514, 11972, 476, 20465, 18537, 18535, 14856]",[11263],3,1.0
0.5,Sinopolis-Chengdu,Guidebook,What color are the birds on the sides of the golden sunbird disc design?,"[17192, 18363, 21361, 21360, 19527, 19532, 18622, 18861, 11970, 11971]",[11279],Not Found,0.0
0.5,Sinopolis-Chengdu,Guidebook,What is Chendu's latest GDP in billion Rmb?,"[11316, 11317, 11679, 11615, 11549, 1668, 11295, 11670, 11650, 11776]",[11316],1,1.0
0.5,Sinopolis-Chengdu,Guidebook,Which line's gates is shown as an example of the train map?,"[17530, 19458, 15184, 15185, 21652, 11406, 11563, 17373, 19034, 14651]",[11406],6,1.0
0.5,Sinopolis-Chengdu,Guidebook,What restaurants/teahouses in Qingyang District are recommended? Answer in English.,"[7967, 11429, 11505, 11326, 10947, 12338, 11773, 11462, 11679, 11653]","[11472, 11466, 11479]",Not Found,0.0
0.5,PI_2017.10.04_Automation_FINAL,Research report / Introduction,"In the survey conducted May 1-15, 2017, what percentage of U.S. adults says the number of people killed or injured in traffic accidents will not decrease if driverless vehicles become widespread?","[7239, 6946, 7219, 7169, 7238, 7216, 7230, 7031, 7160, 7241]",[7220],Not Found,0.0
0.5,PI_2017.10.04_Automation_FINAL,Research report / Introduction,What percentage of U.S. adults who say it will take more than 50 years for most vehicles on the road to be driverless? ,"[7183, 7009, 7179, 7184, 7010, 7200, 7238, 7239, 7186, 7234]","[7001, 7010]",5,0.5
0.5,PI_2017.10.04_Automation_FINAL,Research report / Introduction,How many US workers say email or social media have had a postive impact on their own careers or jobs?,"[7018, 7061, 7036, 7022, 7015, 7040, 7043, 7523, 6998, 6834]","[7018, 6934]",1,0.5
0.5,PI_2017.10.04_Automation_FINAL,Research report / Introduction,How many US workers are interested in a robot caregiver for themselves or a family member?,"[7139, 7267, 6935, 7323, 7142, 7271, 7274, 7318, 7102, 7319]","[7281, 7282, 6934]",Not Found,0.0
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,"Among all the emotions that social media makes users feel, what was the 4th most popular emotion?","[7584, 7577, 7574, 7471, 7477, 7593, 7587, 7473, 7565, 7475]",[7577],2,1.0
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,How many charts are shown in the first 10 pages of the document? ,"[16071, 4713, 16087, 20347, 5334, 6170, 15961, 15963, 18467, 16078]","[7495, 7464, 7473, 7451, 7485]",Not Found,0.0
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,"Among the US adults who think it's acceptable for companies to use automatic peronsal finance scores, what proportion of these people thinks because it would be effective? ","[7517, 7525, 7503, 7451, 7507, 7539, 7495, 7557, 7499, 15860]",[7517],1,1.0
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,"Among all interviewees in the survey, what percentage of people are 18-29 years old and think possible for computers to make decisions without human bias? ","[7485, 7487, 7480, 7490, 7488, 6946, 7435, 7355, 5541, 7328]",[7485],1,1.0
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,"According to the survey, how many US adults think it's acceptable for the criminal justice system to use automated criminal risk scores?","[7531, 7451, 7455, 7535, 7492, 7526, 7525, 7521, 6984, 7454]","[7632, 7633, 7634, 7531]",1,0.25
0.5,PI_2018.11.19_algorithms_FINAL,Research report / Introduction,How many U.S. adults express their opinions on if social media provides an accurate picture of how society feels about important issues? ,"[7568, 7566, 7569, 7570, 7470, 7476, 7572, 7590, 7567, 7464]","[7632, 7569, 7634, 7633]",3,0.25
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,Which application software interfaces are displayed in the slides? ,"[18132, 18214, 18038, 179, 19659, 18111, 11804, 6998, 1627, 14786]","[17842, 17843, 17844, 17845, 17846, 17847, 17849]",Not Found,0.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,"Among the most important applications listed, which one is shown a picture of the interface as an example","[20298, 17596, 19883, 19235, 11954, 18629, 17525, 20299, 16977, 15207]","[17849, 17857, 17847, 17855]",Not Found,0.0
