lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2020.acl-main.45,Academic paper,By how much does the accuracy of BERT+CE on SST-2 exceed that of BERT+DL?,"[3077, 3079, 2917, 3975, 4000, 3994, 3069, 22886, 3058, 3788]",[3077],1,1.0
0.5,2020.acl-main.45,Academic paper,What is the ratio of negative to positive examples for the Quoref task?,"[3055, 3098, 3168, 3248, 23776, 4731, 4638, 26309, 14227, 2731]",[3084],Not Found,0.0
0.5,2020.acl-main.423,Academic paper,Does SenseBERT employ a whole-word-masking strategy for out-of-vocabulary words?,"[2836, 2840, 2579, 3360, 2852, 2890, 2824, 2877, 2900, 2884]","[2872, 2885]",Not Found,0.0
0.5,2020.acl-main.423,Academic paper,How much improvement in performance is observed when using SenseBERT with a 60K-token vocabulary over the baseline of 30K no OOV?,"[2890, 2904, 2891, 2902, 2879, 23670, 2907, 22850, 2909, 2714]",[2890],1,1.0
0.5,2020.acl-main.423,Academic paper,How much does SenseBERT_BASE improve upon BERT_BASE in the SemEval-SS Frozen task?,"[2909, 2907, 2828, 2890, 2908, 2914, 2917, 2911, 2897, 2891]",[2907],2,1.0
0.5,2020.acl-main.423,Academic paper,"According to Figure 3(b), how does SenseBERT abstract the role of ""bass"" in the sentence ""Dan cooked a bass on the grill""?","[2898, 2883, 2882, 2826, 2859, 18290, 3997, 2894, 25073, 2827]",[2883],2,1.0
0.5,2020.acl-main.423,Academic paper,What is the primary difference between the BERT and SenseBERT architectures as shown in Figure 1?,"[2907, 2839, 2835, 2908, 2896, 2909, 2917, 2840, 2852, 2897]",[2839],2,1.0
0.5,2020.acl-main.423,Academic paper,"In Figure 2(a), what is the pattern observed among the supersenses?","[2893, 2889, 2871, 2916, 2894, 22946, 23156, 2965, 2836, 24849]",[2871],3,1.0
0.5,2020.starsem-1.17,Academic paper,Which slot type shows the least performance improvement when comparing DS-DST to DS-Span?,"[4001, 4000, 3997, 3996, 3904, 4003, 4008, 3912, 3990, 3982]",[3996],4,1.0
0.5,2020.starsem-1.17,Academic paper,Which model has the highest joint accuracy on the MultiWOZ 2.1 dataset according to Table 2?,"[3989, 3992, 4013, 3975, 3994, 4022, 22886, 3991, 4006, 4000]",[3975],4,1.0
0.5,2020.starsem-1.17,Academic paper,How does the proposed DS-DST model determine the matching between candidate values and the dialogue context?,"[4003, 3923, 3904, 3933, 4000, 3924, 3983, 4001, 3919, 3996]",[3933],4,1.0
0.5,2020.starsem-1.17,Academic paper,What is the accuracy of DS-DST for the hotel-type slot?,"[4000, 3996, 4001, 4003, 3975, 4008, 3982, 4024, 3912, 3997]",[4001],3,1.0
0.5,2020.acl-main.207,Academic paper,What evaluation metrics are used for the citation prediction tasks?,"[26051, 26052, 23184, 26028, 23414, 26053, 26054, 22060, 22581, 22219]",[2551],Not Found,0.0
0.5,2020.acl-main.207,Academic paper,Which training signal resulted in the highest score for the CITE category?,"[2588, 2540, 22422, 2914, 2832, 3673, 22485, 22420, 2978, 3077]",[2576],Not Found,0.0
0.5,2020.acl-main.207,Academic paper,"Which SciBERT fine-tuned model performs the best on average across all categories, and what is its average score?","[2588, 2587, 13038, 23800, 23790, 2518, 22711, 2582, 2624, 2589]",[2588],1,1.0
0.5,2020.acl-main.207,Academic paper,What F1 score did the SPECTER model achieve for the MeSH classification task?,"[2571, 2576, 2580, 3350, 3368, 3044, 3360, 3464, 3074, 3465]",[2576],2,1.0
0.5,2020.acl-main.207,Academic paper,"In Figure 2, which embedding technique appears to produce more tightly clustered groups representing different topics?","[2584, 2586, 22197, 2617, 2966, 22114, 3499, 22174, 2904, 24020]",[2584],1,1.0
0.5,2020.acl-main.653,Academic paper,Does XLM outperform M-BERT in Vietnamese and Chinese for the XLT task?,"[3470, 3373, 3361, 3360, 3367, 23124, 3354, 3471, 3495, 20602]",[3359],Not Found,0.0
0.5,2020.acl-main.653,Academic paper,Calculate the average F1 score across all context languages when the question language is German (de).,"[3464, 3367, 3360, 3370, 3368, 3356, 3465, 3652, 3656, 3471]",[3370],4,1.0
0.5,2020.acl-main.653,Academic paper,Calculate the average number of instances per article for the Arabic language using the numbers provided in Table 4.,"[3336, 3333, 3476, 3334, 3360, 3367, 3335, 3471, 3475, 3954]","[3336, 3324]",1,0.5
0.5,2020.acl-main.653,Academic paper,"Based on the trends observed in Figure 3, which language seems to handle ""Where"" questions almost as well as the overall performance?","[3465, 3360, 3363, 3464, 3463, 13218, 22903, 3468, 22857, 12946]",[3360],2,1.0
0.5,2020.acl-main.653,Academic paper,Which model has the highest F1 score for Spanish (es)?,"[3467, 23472, 3785, 22885, 3368, 2911, 3373, 3788, 3565, 23561]",[3367],Not Found,0.0
0.5,2020.acl-main.653,Academic paper,What is the F1 score for XLM when both the context language and question language are English?,"[3360, 3464, 3367, 3364, 3470, 3361, 3468, 3366, 22485, 3373]",[3367],3,1.0
0.5,2020.acl-main.653,Academic paper,How many more parallel sentences are there in English/German than in English/Spanish according to Table 1?,"[3476, 3317, 3320, 3652, 3475, 3309, 23826, 23141, 23494, 23142]","[3305, 3317]",2,0.5
0.5,2020.acl-main.653,Academic paper,What is the first step in the MLQA annotation pipeline?,"[3309, 3314, 725, 25970, 2427, 23778, 23386, 3310, 23504, 12394]",[3309],1,1.0
0.5,2020.acl-main.653,Academic paper,How many figures are there in the paper (excluding Appendix)?,"[2613, 25912, 25909, 12924, 2040, 24483, 15729, 10784, 22899, 25165]","[3360, 3368, 3309, 3342]",Not Found,0.0
0.5,2020.acl-main.48,Academic paper,What is the purpose of the dual co-attention mechanisms in the GCAN model?,"[3190, 3191, 3264, 3236, 3208, 3239, 3238, 3235, 3259, 3230]","[3208, 3196]",5,0.5
0.5,2020.acl-main.48,Academic paper,Which GCAN sub-model component removal resulted in the lowest accuracy for Twitter15?,"[3265, 3261, 3262, 3259, 3257, 26096, 2679, 22853, 22875, 3036]","[3241, 3225]",Not Found,0.0
0.5,2020.acl-main.48,Academic paper,Compute the average Recall improvement of GCAN across both Twitter15 and Twitter16 datasets.,"[3259, 3257, 3265, 3261, 3262, 3241, 3252, 3266, 3827, 3181]",[3257],2,1.0
0.5,2020.acl-main.48,Academic paper,How many source tweets were identified in the Twitter16 dataset?,"[3252, 3241, 3266, 3265, 3261, 3259, 3262, 3257, 3181, 22649]","[3241, 3225]",2,0.5
0.5,2020.acl-main.48,Academic paper,What is the difference in the number of users between the Twitter15 and Twitter16 datasets?,"[3241, 3265, 3257, 3261, 3252, 3262, 3259, 7181, 7178, 3266]","[3241, 3225]",1,0.5
0.5,2020.acl-main.48,Academic paper,"Which dataset has a higher ratio of true to fake tweets, Twitter15 or Twitter16?","[3241, 3252, 3265, 3259, 3257, 3266, 3261, 3272, 3262, 3282]","[3241, 3225]",1,0.5
0.5,2020.acl-main.48,Academic paper,What is the highest accuracy achieved by GCAN with just 10 retweeters according to Figure 2?,"[3260, 3262, 3261, 3265, 26076, 3788, 3255, 3276, 23095, 23074]",[3261],3,1.0
0.5,2020.acl-main.48,Academic paper,What is the first sentence on page 4?,"[2682, 3543, 3243, 24329, 4443, 24480, 3062, 17572, 24629, 26050]",[3209],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,What loss function is optimized in the Translation Ranking model architecture?,"[3514, 3933, 2532, 1035, 1049, 23386, 2600, 3510, 1093, 23441]",[3511],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,Which metric showed the highest correlation with human judgments for the en-cs language pair according to Table 1?,"[3562, 3555, 3581, 2674, 3554, 23691, 3547, 3568, 2555, 22057]",[3547],7,1.0
0.5,2020.emnlp-main.213,Academic paper,"For the en-ru language pair, which COMET model performed better, the COMET-HETER Estimator or the MQM Estimator, and by how much did it outperform the other?","[3552, 3554, 3655, 3562, 3648, 3656, 3538, 3566, 3493, 3541]",[3547],Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,Which metric has the highest Kendall's Tau (τ) correlation for the lt-en language pair?,"[3559, 3566, 3655, 3656, 3544, 3512, 3545, 22045, 3568, 23361]","[3561, 3547]",Not Found,0.0
0.5,2020.emnlp-main.213,Academic paper,What are the inputs to the Translation Ranking model depicted in Figure 2?,"[3514, 3510, 3511, 13174, 22912, 3517, 3522, 22091, 22911, 2845]","[3496, 3510]",2,0.5
0.5,2020.emnlp-main.213,Academic paper,How does the Translation Ranking model process its inputs according to Figure 2?,"[3514, 3511, 3522, 3520, 3510, 3515, 3523, 3521, 3518, 13174]","[3496, 3510]",5,0.5
0.5,2020.emnlp-main.213,Academic paper,"What is the purpose of the triplet margin loss in the Translation Ranking model, as shown in Figure 2?","[3514, 3511, 3510, 2533, 23697, 23711, 23464, 23714, 3648, 22911]","[3496, 3510]",3,0.5
0.5,2020.emnlp-main.213,Academic paper,On which page does the paper discuss about the related works?,"[23350, 2595, 3825, 3918, 2991, 3193, 23127, 2829, 22255, 26272]","[3572, 3573]",Not Found,0.0
0.5,2020.findings-emnlp.139,Academic paper,How does CodeBERT differ in its approach for the natural language code search when compared to the models reported by Code- searchnet challenge,"[3715, 3738, 3717, 3716, 3667, 3788, 3662, 3791, 3729, 3666]",[3715],1,1.0
0.5,2020.findings-emnlp.139,Academic paper,What is the BLEU score for CodeBERT when pre-trained with MLM+RTD objectives?,"[3740, 3739, 3717, 3736, 3729, 3699, 3735, 3778, 3718, 3788]",[3739],2,1.0
0.5,2020.findings-emnlp.139,Academic paper,Which programming language has the highest number of bimodal data points according to Table 1?,"[3687, 3774, 3735, 3688, 3775, 698, 23494, 23491, 3726, 3667]","[3673, 3687]",1,0.5
0.5,2020.findings-emnlp.139,Academic paper,Which model achieved the highest overall BLEU score for the code-to-documentation generation task?,"[3729, 3736, 3739, 3797, 3740, 3734, 3738, 3879, 24773, 23375]",[3735],Not Found,0.0
0.5,2020.findings-emnlp.139,Academic paper,Which programming language had the most datapoints for PL probing according to Table 3?,"[3725, 3726, 3774, 3724, 3687, 3714, 3775, 3731, 3711, 3720]",[3724],4,1.0
0.5,2020.findings-emnlp.139,Academic paper,What is the total number of datapoints for Python when combining both bimodal and unimodal codes?,"[3687, 3688, 3686, 3706, 3667, 3666, 3743, 3675, 3685, 3735]","[3673, 3687]",1,0.5
0.5,2020.findings-emnlp.139,Academic paper,How many authors are listed in the paper?,"[18826, 11237, 14741, 5673, 11105, 11260, 3491, 1244, 18232, 21672]","[3658, 3659, 3660]",Not Found,0.0
0.5,2020.sltu-1.28,Academic paper,What is the total number of tokens in the Tamil-English language pair dataset?,"[3845, 3844, 3652, 3814, 3841, 3826, 2655, 3818, 3832, 3834]",[3844],2,1.0
0.5,2020.sltu-1.28,Academic paper,What percentage of annotators had Tamil as the medium of schooling?,"[3837, 3839, 3814, 3834, 3844, 485, 647, 22533, 3811, 3845]","[3808, 3809]",Not Found,0.0
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,Does El Salvador's Financial Intelligence Unit (FIU) have staffing issues?,"[20331, 21446, 20976, 20333, 20205, 21208, 20252, 20329, 21390, 20324]","[20976, 20963]",3,0.5
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,What sectors did the 2018 National Risk Assessment (NRA) characterize as medium/high risk for money laundering?,"[21051, 20410, 21797, 20190, 20867, 21195, 20722, 21061, 21709, 20997]","[20867, 20859]",5,0.5
0.5,21-00620-INLSR-Vol2_Report-FINAL,Government,"Has Brazil recovered any illicit funds blocked overseas due to ""Operation Carwash""?","[20621, 20677, 20924, 6155, 5177, 11975, 20902, 11996, 21033, 7874]",[20621],1,1.0
0.5,2020720029,Laws,Does Law No. 32 of 2007 in Tunisia set the same minimum age for marriage for both males and females?,"[6843, 6703, 6702, 6778, 6841, 19441, 6704, 6362, 18706, 6593]",[6843],1,1.0
0.5,2020720029,Laws,What does article 10 of Finland's Constitution specifically guarantee?,"[6489, 6492, 6428, 6471, 6516, 6449, 6451, 6445, 6450, 6429]",[6493],Not Found,0.0
0.5,2022666111,Laws,What is the federal cabinet required to establish within 60 days after the end of a state of emergency?,"[11969, 4749, 5157, 11947, 11899, 11991, 11967, 11996, 11906, 11949]",[11969],1,1.0
0.5,2022666111,Laws,What powers does the Ontario Premier have under the Emergency Management and Civil Protection Act during an emergency?,"[11892, 11954, 11918, 11894, 14522, 1634, 11893, 11989, 4937, 6225]",[11892],1,1.0
0.5,2023555900,Laws,Under which act could the costs for repatriation of remains potentially be covered if the family cannot afford them?,"[13446, 13432, 13491, 13447, 13420, 13408, 13422, 13407, 13406, 13405]",[13447],4,1.0
0.5,2023555900,Laws,Does Israeli law explicitly address the expenses for repatriating the bodies of foreign nationals who die in immigration custody?,"[13456, 13446, 13490, 13406, 13495, 13408, 13404, 13487, 13450, 13497]",[13456],1,1.0
0.5,2023555907,Laws,Are Home Office staff required to consider the maturity and actual age of an unaccompanied minor when assessing their asylum claim?,"[14275, 12643, 14264, 14858, 14524, 15123, 14501, 15104, 14268, 14287]","[15088, 15087]",Not Found,0.0
0.5,2020714995,Laws,Is there a database in South Africa for tracing individuals suspected to have been in contact with COVID-19 patients?,"[5157, 5162, 4083, 5228, 4704, 5161, 4873, 4919, 5245, 6278]",[5228],4,1.0
0.5,2020714995,Laws,Is the IBGE allowed to share data with public or private companies for generating official statistics?,"[4151, 4154, 4153, 4139, 4150, 16504, 14542, 12979, 6253, 26096]","[4154, 4147]",2,0.5
0.5,2020714995,Laws,"Under the PRC General Rules of Civil Law, what must organizations and individuals do before obtaining personal data of others?","[4335, 4336, 16501, 4971, 4147, 10350, 4624, 6408, 3220, 4360]","[4328, 4335]",1,0.5
0.5,2023555908,Laws,What action can be taken against a legal person who completes a notifiable acquisition without government approval?,"[15791, 17369, 13869, 13868, 13677, 19507, 19527, 13745, 11157, 13852]",[15791],1,1.0
0.5,2023555930,Laws,Does the Constitution of Iran guarantee equality before the law for all citizens?,"[18939, 18945, 6692, 18937, 13792, 18940, 18973, 14607, 6836, 4951]",[18939],1,1.0
0.5,2023555906,Laws,Is it possible for someone to be granted a subclass 202 (Global Special Humanitarian visa) if they are in Australia?,"[13950, 13951, 13949, 13953, 1830, 13952, 1851, 1833, 1822, 1825]","[13949, 13950]",1,1.0
0.5,2023555906,Laws,Can a person apply for asylum in Brazil from outside the country?,"[13951, 13952, 13949, 13948, 13955, 13950, 13958, 13954, 13959, 13957]",[13947],Not Found,0.0
0.5,2023555906,Laws,Can a person apply for a permanent “protection visa” in Australia if they arrive without a valid visa?,"[13950, 13949, 13951, 14469, 1851, 13953, 1755, 14282, 2154, 2095]","[13949, 13950]",1,1.0
0.5,2023555906,Laws,How many countries are covered in the report?,"[13949, 13960, 24599, 7257, 15988, 19194, 24601, 19111, 7239, 2235]",[13941],Not Found,0.0
0.5,2020714994,Laws,What was the primary objective of the legislative amendments introduced by the Amendment Law?,"[4053, 15387, 4058, 4056, 4046, 4034, 4042, 6662, 13620, 13618]",[4042],7,1.0
0.5,2021687417,Laws,"What is the significance of the Climate Change Bill 2021 introduced by Fiji, and what goals has it set?","[10189, 10185, 10184, 11447, 10188, 10186, 10187, 11817, 10970, 11672]","[10184, 10185]",2,1.0
0.5,2021687417,Laws,Does the Climate Act in Iceland stipulate that the government can issue further legally binding targets?,"[10189, 10188, 10185, 10184, 10183, 11811, 10186, 11814, 10187, 11821]","[10185, 10186]",3,1.0
0.5,2023555923,Laws,Does the regulation of lobbying in France contain any explicit references to China?,"[18119, 18086, 18034, 18078, 18087, 18044, 18272, 18058, 15210, 18080]",[18119],1,1.0
0.5,2023555924,Laws,Does Decree No. 196 of 2015 require school buses in the United Arab Emirates to have an Electronic Stability Control System?,"[18488, 18422, 18473, 18491, 18389, 18359, 18288, 18396, 18363, 18326]",[18488],1,1.0
0.5,2023555924,Laws,Are materials used in the interior of public service vehicles in Iceland required to be flame-resistant?,"[18436, 18435, 18294, 10844, 11442, 18425, 9430, 1530, 23721, 10900]",[18436],1,1.0
0.5,2023555924,Laws,Which countries' situations are primarily discussed in this document?,"[14513, 15031, 13949, 17536, 14620, 13431, 19182, 19422, 12438, 1759]",[18274],Not Found,0.0
0.5,2023555915,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[15912],Not Found,0.0
0.5,2021687418,Laws,What is the nature of the right to freedom of political communication as identified by the High Court of Australia?,"[10240, 10201, 10202, 10246, 10217, 10210, 10218, 10219, 10212, 10215]",[10215],10,1.0
0.5,2021687418,Laws,"How many times does the report mention ""Australian Common Law""?","[10206, 10208, 10195, 10204, 10207, 10205, 2301, 10201, 2669, 10240]","[10195, 10204, 10205, 10206]",1,1.0
0.5,2021687416,Laws,What did the Swedish Supreme Court highlight as outdated in its press release?,"[10150, 18268, 9360, 16302, 11261, 17770, 10134, 11622, 3462, 18265]",[10150],1,1.0
0.5,2021687416,Laws,Does the German Code of Civil Procedure allow certain professional individuals to refuse to testify in civil trials?,"[9908, 10105, 9917, 10103, 10104, 9945, 9904, 10074, 10396, 9912]",[9904],7,1.0
0.5,2021687416,Laws,Does Article 12 of the Press Law in Turkey offer absolute protection against the compelled disclosure of news sources?,"[10157, 10173, 10174, 10175, 10170, 10165, 6468, 10168, 10163, 9755]",[10173],2,1.0
0.5,2023555914,Laws,What must a person in public life in Guyana do if their shareholdings are likely to create a conflict of interest?,"[15908, 15907, 18242, 13954, 7938, 18154, 13049, 15906, 15905, 18188]","[15907, 15908]",1,1.0
0.5,2023555914,Laws,When was the report released?,"[13116, 13048, 16884, 17994, 23065, 25059, 7624, 2767, 17550, 10954]",[15898],Not Found,0.0
0.5,2019713412,Laws,What is the role of the judge in CCR sessions?,"[2495, 2502, 2469, 2498, 2494, 2470, 2501, 2499, 2362, 2482]",[2495],1,1.0
0.5,2019713412,Laws,"Can an accused appeal a conviction and sentence resulting from plea bargaining in Malaysia, and if so, on what grounds?","[2241, 2312, 2370, 2249, 2373, 2342, 2413, 2506, 2238, 2235]",[2345],Not Found,0.0
0.5,2019713412,Laws,Can the accused withdraw from a procedural agreement at any time before the sentence is delivered without a hearing on the merits?,"[2263, 2422, 2462, 2261, 2415, 2424, 2282, 2264, 2262, 8622]",[2263],1,1.0
0.5,2019713412,Laws,How many regions are mentioned on the document's cover?,"[20677, 20675, 7175, 25878, 4202, 18505, 26350, 2576, 7184, 5882]",[2220],Not Found,0.0
0.5,2023555925,Laws,Who is required to authorize the use of medicines for scientific research and clinical trials in Chile?,"[18723, 18688, 18792, 18662, 18770, 18801, 18661, 18516, 18890, 18660]",[18723],1,1.0
0.5,2023555925,Laws,How many days does a Scientific Ethics Committee in Chile have to issue a ruling on a medical research request?,"[18716, 18762, 18840, 18800, 18713, 18799, 18907, 18688, 2596, 18760]","[18716, 18710]",1,0.5
0.5,2023555925,Laws,Is it legal in Argentina for insurance companies to request genetic analysis prior to providing insurance coverage?,"[18589, 18603, 21717, 19134, 7269, 5269, 15019, 5347, 9528, 19832]",[18589],1,1.0
0.5,2023555922,Laws,Is the corporate income tax rate in Brazil 15%?,"[17273, 16564, 16727, 17519, 17718, 16738, 17575, 7958, 16525, 17564]",[16639],Not Found,0.0
0.5,2023555922,Laws,What is the capital gains tax rate for individuals who are in a higher income tax bracket?,"[17895, 17014, 17985, 17898, 17302, 17527, 17986, 17200, 17648, 17982]",[17895],1,1.0
0.5,2023555922,Laws,How many countries have signed bilateral investment treaties (BITs) with Iran?,"[17330, 17345, 8538, 11415, 21296, 9054, 21406, 15145, 18992, 17331]",[17345],2,1.0
0.5,2019668506,Laws,What is the major message conveyed in page 1 (page 3 of the document?),"[18666, 16289, 16814, 4991, 15069, 23451, 1843, 23149, 4688, 3943]","[1184, 1185, 1186, 1183]",Not Found,0.0
0.5,2022666113,Laws,What approach has the EUAA recommended for conducting personal interviews in light of the COVID-19 pandemic?,"[12353, 12334, 12347, 4574, 4418, 6168, 4250, 12450, 12328, 4987]",[12353],1,1.0
0.5,2022666113,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[12311],Not Found,0.0
0.5,2022666112,Laws,What led to the inception of the new Norwegian Pharmacy Act in 2001?,"[12297, 18792, 12013, 12076, 12301, 12051, 12138, 12020, 12134, 1534]","[12297, 12289]",1,0.5
0.5,2022666112,Laws,At which page does the appendix of this document start?,"[25295, 25992, 12267, 2039, 24424, 20751, 22262, 25943, 20178, 7786]",[12267],3,1.0
0.5,2019713402,Laws,Is there a limit on the number of Red-White-Red Cards issued for regional shortage occupations in Austria?,"[1930, 1906, 1941, 1912, 1931, 1948, 1907, 1926, 1949, 1914]",[1930],1,1.0
0.5,2019713402,Laws,How much is the application fee for the Entrepreneur Work Visa if applied from a country in the Pacific region?,"[2097, 2094, 2127, 2126, 1764, 2093, 2065, 2096, 2128, 2095]",[2097],1,1.0
0.5,2019713402,Laws,What are the two criteria for a partner to earn 20 bonus points for their skilled employment in the context of New Zealand's immigration point system?,"[2115, 2116, 2078, 2073, 2077, 2127, 2095, 2055, 2080, 2040]","[2115, 2116]",1,1.0
0.5,2019713402,Laws,Which countries' immigration information does the report primarily provide?,"[1988, 865, 862, 551, 15073, 2137, 13949, 38, 859, 13411]",[1748],Not Found,0.0
0.5,2023555935,Laws,What was the main objective of the Kolarctic CBC programme that funded the Raja-Jooseppi LPOE project?,"[19426, 19425, 19424, 19422, 25978, 23136, 19431, 9217, 26350, 20758]","[19426, 19412]",1,0.5
0.5,2023555935,Laws,Was the Parikkala LPOE improving project funded by the European Neighbourhood Instrument?,"[19422, 19426, 19420, 19449, 19387, 19417, 14769, 17511, 19419, 8761]",[19422],1,1.0
0.5,2023555935,Laws,What is a consideration for modernization of LPOEs mentioned for Canada?,"[19243, 19237, 19233, 19235, 19244, 19554, 19552, 19507, 19234, 19536]",[19307],Not Found,0.0
0.5,2023555935,Laws,How many regions are listed on the document's cover?,"[7175, 4092, 13959, 7178, 17422, 16984, 1756, 2576, 16575, 7166]",[19198],Not Found,0.0
0.5,2023555935,Laws,From which page does the report start listing the comparative summary table?,"[19204, 19241, 13402, 20321, 18031, 5982, 20326, 18282, 12019, 12011]",[19241],2,1.0
0.5,2021699566,Laws,How long can a witness be imprisoned for making false statements in their testimony?,"[10562, 10561, 10473, 10556, 10354, 10148, 9898, 10717, 10288, 10557]",[10561],2,1.0
0.5,2021699566,Laws,Can members of the Indian Parliament refer to matters on which a judicial decision is pending during discussions?,"[13584, 10716, 10469, 10691, 10465, 10340, 10567, 6582, 18187, 10743]",[10465],5,1.0
0.5,2021699566,Laws,Do general supervisory committees in Switzerland have different investigative powers compared to PUKs?,"[10699, 10727, 10719, 10720, 10721, 10698, 12215, 20247, 20191, 10298]",[10725],Not Found,0.0
0.5,2021699566,Laws,From which page does the report detail the information about Japan?,"[13404, 10767, 11169, 16004, 24601, 2040, 12013, 1755, 10779, 11436]",[10528],Not Found,0.0
0.5,2023555932,Laws,Is it mandatory for individuals to register their activities if they are arranging or carrying out political influence activities in the UK under the direction of a foreign power?,"[19046, 19045, 19026, 19020, 19048, 19033, 19054, 2137, 19029, 13985]","[19036, 19045]",2,0.5
0.5,2023555932,Laws,What is the aim of FIRS according to the Policy Statement on Draft Regulations for the Foreign Influence Registration Scheme?,"[19036, 12165, 10185, 16501, 23627, 19023, 7243, 6421, 19027, 19026]",[19023],6,1.0
0.5,2023555932,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[19007],Not Found,0.0
0.5,2023555932,Laws,How many sections does the report have (excluding subsections)?,"[19204, 15808, 19205, 19097, 19015, 15810, 19660, 17100, 15921, 19012]","[19011, 19012, 19013, 19014, 19015, 19016, 19017]",5,0.29
0.5,2021700463,Laws,What percentage of the Swedish population aged 17 to 84 smoked e-cigarettes daily in 2017?,"[11219, 11040, 11039, 11220, 11221, 10994, 11088, 11289, 11053, 11224]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,How does the usage of e-cigarettes among men compare to women in Sweden based on the data provided?,"[11219, 11220, 10995, 11221, 11208, 11243, 11090, 11257, 11209, 11040]","[11210, 11219]",1,0.5
0.5,2021700463,Laws,On which page does the report present a timeline of selected regulatory developments?,"[10788, 18119, 10769, 10786, 10987, 19117, 18849, 10787, 18891, 18611]",[10769],3,1.0
0.5,2020714999,Laws,How many internet pages or websites were deleted or removed by Roskomnadzor under the Law on Fake News by mid-April 2020?,"[6243, 6247, 6238, 6244, 6245, 4086, 6271, 6107, 7872, 5990]","[6243, 6237]",1,0.5
0.5,2020714999,Laws,What specific article of the Information Law does Law No. 30-VIQD amend?,"[6008, 6005, 6010, 6011, 6013, 1288, 1293, 6003, 8261, 18963]",[6005],2,1.0
0.5,2020714999,Laws,How many regions are listed on the document's cover?,"[7175, 4092, 13959, 7178, 17422, 16984, 1756, 7166, 2576, 6327]",[5976],Not Found,0.0
0.5,2020714999,Laws,When was the report released?,"[13116, 1304, 16884, 13048, 17994, 25059, 23065, 7624, 17550, 2767]",[5977],Not Found,0.0
0.5,2020714997,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[5278],Not Found,0.0
0.5,2021666100,Laws,Can the input VAT paid by a mining company be deducted in Spain?,"[8001, 7248, 7648, 7959, 7243, 7986, 7740, 7583, 7620, 7737]",[7959],4,1.0
0.5,2021666100,Laws,"What is the tax abatement percentage that professional cryptocurrency traders with total revenues not over 170,000 euros may claim?","[7494, 7489, 17839, 7477, 7491, 17422, 7487, 16998, 24793, 7712]",[7494],1,1.0
0.5,2021666100,Laws,Is the government of Jersey applying GST to cryptocurrency block rewards?,"[8030, 7921, 7562, 7880, 7793, 7233, 7605, 7229, 7238, 7795]",[7692],Not Found,0.0
0.5,2021666100,Laws,When was the document released?,"[12983, 15612, 24660, 21732, 25217, 25175, 12224, 25205, 25983, 24627]",[7230],Not Found,0.0
0.5,2023555933,Laws,Is there a fine for network operators in China who fail to authenticate users' identities?,"[19151, 19152, 4331, 4341, 19150, 4082, 19148, 4332, 6011, 22817]","[19145, 19151]",1,0.5
0.5,2023555933,Laws,What is the official effective date of the Internet Information Service Algorithmic Recommendation Management Provisions?,"[19117, 19120, 6003, 4007, 6220, 6243, 15472, 15387, 9404, 7866]","[19120, 19119]",2,0.5
0.5,2023555933,Laws,How many subsections does Section III have?,"[13524, 14046, 24824, 19099, 22322, 3442, 12723, 3902, 11752, 8868]","[19101, 19102, 19095]",Not Found,0.0
0.5,2023555933,Laws,What is the main content of Section III.A?,"[12797, 19113, 2125, 4034, 13525, 11351, 18775, 8868, 16702, 5853]","[19144, 19145]",Not Found,0.0
0.5,2023555934,Laws,How has the legal landscape for blasphemy and defamation changed in Belize?,"[19182, 19186, 19184, 19191, 19192, 19195, 19194, 19178, 19188, 18982]","[19185, 19186]",2,0.5
0.5,2023555934,Laws,What must a claimant serve if they intend to allege malice in a defamation case where the defendant relies on the defense of Qualified Privilege?,"[19186, 24579, 6753, 6305, 22877, 23255, 5109, 4898, 23253, 23260]","[19185, 19186]",1,0.5
0.5,2023555934,Laws,How many regions are listed on the cover?,"[25878, 16984, 7175, 24786, 20471, 17479, 19205, 4092, 25812, 24783]",[19175],Not Found,0.0
0.5,2023555934,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[19174],Not Found,0.0
0.5,2023555902,Laws,What may the Amendment Law regarding the Homesh settlement potentially impact?,"[13620, 4054, 13618, 4053, 4034, 13811, 25098, 16949, 10187, 4046]",[13620],1,1.0
0.5,2023555902,Laws,What is the percentage of cases in which the Israeli High Court intervenes in ministerial decisions based on the IDI study?,"[13593, 13561, 13459, 12113, 2420, 4839, 5115, 11535, 19190, 20242]",[13593],1,1.0
