lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,FBS_S_GWI_Public,Government,What is the major message conveyed in the last page?,"[17719, 15517, 13681, 11652, 15527, 15522, 15760, 17717, 17721, 15763]","[10082, 10078]",Not Found,0.0
0.5,FBS_S_GAC_Public,Government,When was the document approved?,"[14607, 9549, 9062, 9299, 8672, 15868, 19474, 19480, 19470, 9065]",[9925],Not Found,0.0
0.5,FBS_S_GAC_Public,Government,Does PEPFAR have experience working with marginalized populations?,"[9988, 9962, 9922, 9957, 9973, 19420, 9972, 9927, 9931, 19412]",[9988],1,1.0
0.5,FBS_S_GAC_Public,Government,Will PEPFAR increase its funding and support for community-led monitoring?,"[9935, 18282, 19420, 9977, 18068, 17984, 18159, 1204, 5286, 4353]",[9935],1,1.0
0.5,FBS_OFM_10JAN2022_PUBLIC,Government,What institution or agency released the report?,"[16509, 14392, 15366, 14876, 14121, 16202, 16769, 19141, 19048, 19263]",[9607],Not Found,0.0
0.5,FBS_OBO_27APR2023v2_PUBLIC,Government,On which page does the document detail Bureau Objective 2.1?,"[9335, 9324, 9325, 9658, 9237, 9326, 9235, 8608, 9355, 9322]",[9508],Not Found,0.0
0.5,FBS_OBO_27APR2023v2_PUBLIC,Government,What specific areas will OBO incorporate Enterprise Risk Management (ERM) considerations into?,"[9479, 9537, 9536, 9491, 6908, 10415, 9497, 9499, 11803, 11388]",[9479],1,1.0
0.5,FBS_OBO_27APR2023v2_PUBLIC,Government,How many major sections are listed in the Table of Contents?,"[225, 8974, 15479, 9468, 8111, 17634, 15477, 13623, 9689, 19458]","[9467, 9468]",4,0.5
0.5,Country_Reports_2021_Complete_MASTER.no_maps-011323-Accessible,Government,Who is the former leader of Jemaah Islamiya that was released from prison in January 2021?,"[2841, 2845, 1846, 4018, 1535, 2076, 3785, 2109, 1294, 1876]","[2841, 2830]",1,0.5
0.5,Country_Reports_2021_Complete_MASTER.no_maps-011323-Accessible,Government,What are the implications of Pakistan's International Border Management Security System with regard to border security enhancement?,"[2166, 4612, 9843, 9189, 19331, 9339, 2310, 3600, 2131, 17114]",[2166],1,1.0
0.5,FBS_PRM_Public,Government,What is the title of the document?,"[726, 725, 3, 12, 42, 61, 32, 28, 21, 23]",[9779],Not Found,0.0
0.5,FBS_PRM_Public,Government,What is the main content of the last page of the document?,"[8112, 114, 11897, 8116, 15301, 8063, 15341, 14228, 15481, 15146]","[9858, 9859, 9861, 9862]",Not Found,0.0
0.5,FBS_PRM_Public,Government,What organization provides technical assistance to governments for developing migration policies as per PRM funding?,"[9843, 9816, 9826, 9835, 9789, 9786, 9833, 9808, 9838, 11764]","[9843, 9838]",1,1.0
0.5,JRS-AF_JRS_FINAL_Formatted_Public-Version,Government,What specific measures does Prosper Africa intend to implement to enhance trade relationships between the U.S. and Africa?,"[19365, 19370, 19369, 19382, 19328, 19373, 19368, 19371, 19318, 19377]",[19369],3,1.0
0.5,JRS-AF_JRS_FINAL_Formatted_Public-Version,Government,When was the document approved?,"[14607, 9549, 9062, 9299, 8672, 19474, 19480, 19470, 9694, 15868]",[19409],Not Found,0.0
0.5,JRS-AF_JRS_FINAL_Formatted_Public-Version,Government,What sectors are mentioned where U.S. businesses are highly competitive in Africa?,"[19368, 10177, 19365, 11549, 19370, 410, 19565, 19382, 6654, 19369]",[19368],1,1.0
0.5,JRS-AF_JRS_FINAL_Formatted_Public-Version,Government,What is the USAID Africa Trade and Investment Activity aimed to promote?,"[19377, 19373, 8799, 15938, 8805, 7687, 8861, 19440, 5116, 11769]",[19377],1,1.0
0.5,JRS-AF_JRS_FINAL_Formatted_Public-Version,Government,What section in the Table of Contents details the bureau's strategic planning approach?,"[9056, 9690, 8733, 9901, 8478, 8975, 8419, 9611, 8346, 8791]",[19312],Not Found,0.0
0.5,JRS-NEA-ME_JRS_FINAL_Formatted_Public-Version-1,Government,How many objectives are under the Bureau Goal 2?,"[9628, 9154, 8293, 9627, 8861, 8921, 8437, 8862, 9414, 8998]","[19616, 19617, 19612]",Not Found,0.0
0.5,FBS_CT_Public,Government,Is disrupting terrorist financing a focus of the CT's efforts?,"[4093, 8525, 1922, 2498, 8526, 4082, 4160, 1528, 4646, 3479]",[8531],Not Found,0.0
0.5,FBS_CT_Public,Government,"What page of the document outlines the ""Bureau Strategic Framework""?","[9142, 9794, 8911, 8488, 8798, 8354, 8274, 10002, 9696, 19483]",[8488],4,1.0
0.5,FBS_CSO_Public,Government,How does the Bureau plan to enhance its involvement in peace processes according to the strategic framework?,"[9698, 8805, 8431, 10004, 8915, 8294, 8357, 8278, 9786, 8741]","[8451, 8452, 8454, 8455]",Not Found,0.0
0.5,FBS_CSO_Public,Government,Is the enhancement of CSO's competitiveness tied to the recruitment of a diverse workforce?,"[8434, 8469, 8470, 9767, 8992, 8639, 9489, 9605, 8410, 9919]",[8434],1,1.0
0.5,FBS_GTM_18FEB2022_PUBLIC,Government,Is GTM collaborating with the Secretary’s Office of Diversity and Inclusion to implement the DEIA Strategic Plan?,"[8982, 9033, 9031, 7526, 9767, 8980, 7898, 9035, 8890, 19611]",[8982],1,1.0
0.5,FBS_GTM_18FEB2022_PUBLIC,Government,What is the purpose of DEIA barrier analyses that GTM is participating in?,"[8982, 7526, 8983, 8890, 9029, 9037, 8721, 9764, 9031, 8331]",[8982],1,1.0
0.5,FBS_GTM_18FEB2022_PUBLIC,Government,What page does the Bureau Strategic Framework section begin on?,"[8993, 9550, 8978, 8986, 8739, 9407, 8657, 9618, 9069, 8289]",[8986],4,1.0
0.5,INCSR-Vol-INCSR-Vol.-I-1,Government,What law enforcement unit was created in Benin in January 2018?,"[16145, 15302, 4738, 16087, 16782, 1360, 1938, 16072, 3914, 14728]","[16145, 16138]",1,0.5
0.5,INCSR-Vol-INCSR-Vol.-I-1,Government,What is the purpose of the General Law on Coca (Law 906)?,"[18266, 16156, 16157, 18287, 14246, 3772, 14158, 3545, 3615, 16175]",[16156],2,1.0
0.5,INCSR-Vol-INCSR-Vol.-2-pdf,Government,What is the mandate of the Financial Services Authority (FSA) in Saint Vincent and the Grenadines?,"[15136, 10614, 12236, 15111, 7140, 12034, 10800, 7462, 15094, 7373]","[15136, 15123]",1,0.5
0.5,INCSR-Vol-INCSR-Vol.-2-pdf,Government,Did Albania see substantial progress in combating money laundering and financial crimes in 2018?,"[13793, 15444, 4699, 16520, 1440, 1439, 3862, 15212, 13700, 18327]",[13793],1,1.0
0.5,FBS_ECA_10JAN2022_PUBLIC,Government,Is bridging skills gaps in STEM and IT fields a part of ECA's endeavors?,"[8764, 10039, 8758, 8753, 8780, 8782, 9203, 10032, 8752, 8983]","[8761, 8764]",1,0.5
0.5,FBS_ECA_10JAN2022_PUBLIC,Government,Does the ECA's strategy include improving media literacy to strengthen independent media?,"[8768, 19671, 19547, 19548, 4134, 19546, 19491, 1669, 846, 19336]","[8768, 8763]",1,0.5
0.5,FBS_ECA_10JAN2022_PUBLIC,Government,Does the ECA aim to completely eliminate negative experiences in exchange programs?,"[8753, 8776, 8759, 8756, 8784, 8750, 8752, 8764, 7985, 8758]",[8756],4,1.0
0.5,FBS_ECA_10JAN2022_PUBLIC,Government,What specific requirement does the ECA advocate for to counteract potential negative effects of U.S. government exchange programs?,"[15548, 8756, 11764, 16164, 16033, 16857, 8761, 4688, 10368, 4755]","[8755, 8759]",Not Found,0.0
