lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,BESTBUY_2023_10K,Financial report,"what is capitalization ratio for Best Buy for the fiscal year ending January 28, 2023? Answer in percentage term, round to one decimal places.","[10536, 10677, 11046, 10716, 11020, 10535, 10787, 10651, 10737, 10728]",[10737],9,1.0
0.5,BESTBUY_2023_10K,Financial report,"what is Cash and cash equivalents for Best Buy for the fiscal year ending January 28, 2023? Answer in million","[10737, 10763, 10761, 10739, 10599, 11020, 10716, 10677, 10651, 10787]",[10761],3,1.0
0.5,BESTBUY_2023_10K,Financial report,how does Best Buy record Merchandise inventories?,"[10517, 10325, 10768, 10766, 10533, 9500, 10579, 9734, 10328, 10767]","[10768, 10746, 10747, 10767]",3,0.5
0.5,BESTBUY_2023_10K,Financial report,"what goodwill does Best Buy have for for the fiscal year ending January 28, 2023?","[11020, 11046, 10677, 10787, 10737, 11042, 10536, 10739, 10700, 10716]",[10737],5,1.0
0.5,BESTBUY_2023_10K,Financial report,"what is Gross Profit to Total Assets ratio for Best Buy for the fiscal year ending January 28, 2023? Round Your answer to three decimal places.","[10737, 10739, 10677, 11046, 10787, 10536, 10835, 10738, 10740, 8025]","[10737, 10738]",1,1.0
0.5,BESTBUY_2023_10K,Financial report,"what proportion does Best Buy have female employees in new, salaried field positions  for the fiscal year ending January 28, 2023?","[10677, 10700, 10737, 10579, 11020, 10747, 10963, 10367, 11046, 5670]",[10379],Not Found,0.0
0.5,BESTBUY_2023_10K,Financial report,how many Domestic store does Best Buy have in fiscal 2023?,"[10321, 10655, 10747, 10570, 10651, 10568, 10835, 10656, 10787, 10579]",[10498],Not Found,0.0
0.5,BESTBUY_2023_10K,Financial report,what is total current assets in FY2023 for Bestbuy? Answer in million.,"[10737, 10739, 10855, 10321, 10568, 10618, 10747, 9387, 10744, 10533]",[10737],1,1.0
0.5,BESTBUY_2023_10K,Financial report,what is basic earnings per ordinary share in FY2023 for Bestbuy?,"[10061, 10533, 10993, 10938, 6853, 9668, 10737, 2986, 10382, 10739]","[10737, 10738]",7,0.5
0.5,BESTBUY_2023_10K,Financial report,what is interest coverage ratio for AMCOR'FY 2020? round your answer to three decimal?,"[7301, 4653, 7807, 9472, 11729, 5270, 1389, 6460, 2823, 8599]","[10737, 10738]",Not Found,0.0
0.5,BESTBUY_2023_10K,Financial report,"What is effective tax ratio of Best Buy for for the fiscal year ending January 28, 2023?Answer in percentage term, round to one decimal places.","[10737, 10536, 11046, 10728, 11020, 10677, 10716, 10700, 11042, 10787]","[10737, 10738]",1,0.5
0.5,BESTBUY_2023_10K,Financial report,"what is invested capital  of Best Buy for for the fiscal year ending January 28, 2023? Answer in million.","[10677, 10835, 10536, 10534, 10612, 10716, 10651, 10787, 10535, 10739]","[10737, 10738]",Not Found,0.0
0.5,3M_2018_10K,Financial report,What is the FY2018 capital expenditure amount (in USD millions) for 3M based on cash flow statement?,"[6406, 3261, 3260, 3474, 3003, 3236, 3312, 3074, 3311, 3592]","[3314, 3315]",Not Found,0.0
0.5,3M_2018_10K,Financial report,what kinds of business or segment does 3M have in FY2018?,"[2855, 3787, 3030, 2984, 3784, 3778, 2861, 2871, 3000, 2857]","[2856, 2857, 2861, 2864, 2866, 2869, 2872]",7,0.29
0.5,3M_2018_10K,Financial report,what is the net fair value of derivative instruments for 3M in FY2018? Answer in million.,"[3619, 3634, 3616, 3635, 3615, 3626, 10891, 3620, 3636, 10880]",[3616],3,1.0
0.5,3M_2018_10K,Financial report,"What is the growth rate of advertising and merchandising cost for 3M in FY2018? Answer in percentage term, round to two decimal places.","[3348, 8114, 7122, 2726, 7821, 6551, 8939, 3311, 3279, 8059]",[3348],1,1.0
0.5,ASX_AJY_2020,Financial report,How many board meetings did Dominic LIM Kian Gam attend during the financial year under review?,"[9449, 4018, 9326, 9325, 9302, 7835, 9271, 2706, 10381, 357]",[9326],3,1.0
0.5,ASX_AJY_2020,Financial report,What is the total number of board meetings held during the financial year?,"[9449, 9325, 9599, 9575, 3602, 8313, 8340, 10629, 8036, 2344]",[9326],Not Found,0.0
0.5,ASX_AJY_2020,Financial report,Which director has attended the least number of board meetings?,"[9449, 3932, 3808, 3941, 3996, 8280, 9319, 8654, 3868, 10698]",[9326],Not Found,0.0
0.5,ASX_AJY_2020,Financial report,Who is currently performing the functions of a chair in the company?,"[9302, 9308, 6363, 9605, 10066, 10073, 10070, 9431, 5493, 3221]",[9302],1,1.0
0.5,ASX_AJY_2020,Financial report,What is the designation diversity on the board of directors in the company?,"[8888, 9969, 9305, 9173, 9300, 9931, 9304, 10698, 8457, 9303]",[9302],Not Found,0.0
0.5,ASX_AJY_2020,Financial report,On which page does the report detail the information about independent director?,"[10166, 10167, 3020, 8487, 10189, 8488, 10206, 3110, 9195, 3117]","[9306, 9307, 9302, 9303]",Not Found,0.0
0.5,ASX_LOV_2020,Financial report,How much did Lovisa Holdings pay in income taxes in 2020?,"[8778, 8953, 10955, 6555, 6791, 10813, 8955, 3472, 10923, 8844]","[9674, 9670]",Not Found,0.0
0.5,ASX_LOV_2020,Financial report,Was the net cash from operating activities higher in 2020 than in 2019?,"[10038, 8861, 7921, 6214, 8914, 6221, 7920, 3233, 6404, 6225]","[9674, 9670]",Not Found,0.0
0.5,ASX_LOV_2020,Financial report,How many board meetings did B Blundy attend during the financial year?,"[9449, 10091, 7953, 9301, 8368, 9419, 581, 9454, 6615, 3872]",[9449],1,1.0
0.5,ASX_LOV_2020,Financial report,What is the percentage change in the number of offshore stores from FY18 to FY19.,"[9470, 9468, 9388, 10007, 9477, 9387, 5664, 5670, 8982, 10571]",[9470],1,1.0
0.5,ASX_LOV_2020,Financial report,How did the number of stores in offshore markets change between FY16 and FY20?,"[9470, 9468, 10579, 7926, 9472, 9388, 10480, 9503, 9387, 2992]",[9470],1,1.0
0.5,ASX_LOV_2020,Financial report,What was the total remuneration for Non-Executive Directors in 2020?,"[9565, 9615, 9431, 9566, 3884, 3889, 10094, 9423, 9433, 9623]",[9615],2,1.0
0.5,ASX_LOV_2020,Financial report,How many new stores were opened in the USA during the year 2020?,"[10579, 9467, 10568, 9365, 9387, 9470, 9722, 10580, 10578, 10501]",[9495],Not Found,0.0
0.5,ASX_LOV_2020,Financial report,What percentage of the product was moved through the China warehouse?,"[2999, 9495, 9391, 7717, 7716, 10398, 5773, 5907, 9485, 3778]",[9495],2,1.0
0.5,ASX_LOV_2020,Financial report,Calculate the decline in the company's gross profit in dollars from 2019 to 2020.,"[10397, 10955, 8454, 509, 8807, 8450, 9135, 10573, 7821, 10582]","[9667, 9668]",Not Found,0.0
0.5,ASX_LOV_2020,Financial report,How many stores did Lovisa Holdings Limited own in Australia in the fiscal year 2020?,"[9526, 9729, 9676, 9503, 10043, 9505, 9625, 9765, 9532, 10098]",[9387],Not Found,0.0
0.5,ASX_LOV_2020,Financial report,What is the difference between the total number of owned and franchise stores of the company in the fiscal year 2019?,"[9388, 9387, 9487, 9470, 10579, 10571, 9385, 10570, 10338, 10578]",[9388],1,1.0
0.5,ASX_LOV_2020,Financial report,How many ordinary shares in the company does B Blundy hold?,"[9454, 2259, 499, 982, 9648, 2116, 2113, 1203, 2115, 903]",[9454],1,1.0
0.5,ASX_LOV_2020,Financial report,How many Lovisa stores were there in Australia in 2020?,"[9721, 9526, 9542, 10261, 9676, 9501, 9472, 9503, 9741, 9427]",[9387],Not Found,0.0
0.5,ASX_LOV_2020,Financial report,Which country showed the largest increase in the number of Lovisa stores from 2018 to 2020?,"[9503, 10261, 9508, 9523, 9609, 9611, 9521, 9532, 9721, 9473]",[9387],Not Found,0.0
0.5,ASX_LOV_2020,Financial report,"How many times does the document mention ""net working capital""?","[9486, 9487, 521, 516, 523, 504, 10348, 3313, 10358, 5259]","[9485, 9486, 9487]",1,0.67
